"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-53274.5,1.894e-7
3,"Boundary","",,"posterior",-53269.5,4.745e-8
3,"Boundary","",,"posterior",-53264.5,1.4195e-7
3,"Boundary","",,"posterior",-53259.5,9.45e-8
3,"Boundary","",,"posterior",-53254.5,1.4195e-7
3,"Boundary","",,"posterior",-53249.5,2.3686e-7
3,"Boundary","",,"posterior",-53244.5,4.745e-8
3,"Boundary","",,"posterior",-53239.5,9.45e-8
3,"Boundary","",,"posterior",-53234.5,9.45e-8
3,"Boundary","",,"posterior",-53229.5,1.894e-7
3,"Boundary","",,"posterior",-53224.5,9.45e-8
3,"Boundary","",,"posterior",-53219.5,4.745e-8
3,"Boundary","",,"posterior",-53214.5,9.45e-8
3,"Boundary","",,"posterior",-53209.5,1.4195e-7
3,"Boundary","",,"posterior",-53204.5,1.4195e-7
3,"Boundary","",,"posterior",-53199.5,1.4195e-7
3,"Boundary","",,"posterior",-53194.5,9.45e-8
3,"Boundary","",,"posterior",-53189.5,1.4195e-7
3,"Boundary","",,"posterior",-53184.5,1.894e-7
3,"Boundary","",,"posterior",-53179.5,2.839e-7
3,"Boundary","",,"posterior",-53174.5,9.45e-8
3,"Boundary","",,"posterior",-53169.5,1.4195e-7
3,"Boundary","",,"posterior",-53164.5,9.45e-8
3,"Boundary","",,"posterior",-53159.5,3.788e-7
3,"Boundary","",,"posterior",-53154.5,1.894e-7
3,"Boundary","",,"posterior",-53149.5,3.314e-7
3,"Boundary","",,"posterior",-53144.5,9.45e-8
3,"Boundary","",,"posterior",-53139.5,0
3,"Boundary","",,"posterior",-53134.5,1.4195e-7
3,"Boundary","",,"posterior",-53129.5,1.4195e-7
3,"Boundary","",,"posterior",-53124.5,9.45e-8
3,"Boundary","",,"posterior",-53119.5,0
3,"Boundary","",,"posterior",-53114.5,1.894e-7
3,"Boundary","",,"posterior",-53109.5,4.745e-8
3,"Boundary","",,"posterior",-53104.5,1.4195e-7
3,"Boundary","",,"posterior",-53099.5,1.4195e-7
3,"Boundary","",,"posterior",-53094.5,1.4195e-7
3,"Boundary","",,"posterior",-53089.5,9.45e-8
3,"Boundary","",,"posterior",-53084.5,1.4195e-7
3,"Boundary","",,"posterior",-53079.5,1.4195e-7
3,"Boundary","",,"posterior",-53074.5,1.4195e-7
3,"Boundary","",,"posterior",-53069.5,2.3686e-7
3,"Boundary","",,"posterior",-53064.5,9.45e-8
3,"Boundary","",,"posterior",-53059.5,9.45e-8
3,"Boundary","",,"posterior",-53054.5,1.4195e-7
3,"Boundary","",,"posterior",-53049.5,1.4195e-7
3,"Boundary","",,"posterior",-53044.5,1.4195e-7
3,"Boundary","",,"posterior",-53039.5,3.314e-7
3,"Boundary","",,"posterior",-53034.5,2.3686e-7
3,"Boundary","",,"posterior",-53029.5,1.894e-7
3,"Boundary","",,"posterior",-53024.5,2.3686e-7
3,"Boundary","",,"posterior",-53019.5,1.894e-7
3,"Boundary","",,"posterior",-53014.5,4.745e-8
3,"Boundary","",,"posterior",-53009.5,2.3686e-7
3,"Boundary","",,"posterior",-53004.5,1.894e-7
3,"Boundary","",,"posterior",-52999.5,9.45e-8
3,"Boundary","",,"posterior",-52994.5,4.263e-7
3,"Boundary","",,"posterior",-52989.5,1.4195e-7
3,"Boundary","",,"posterior",-52984.5,1.4195e-7
3,"Boundary","",,"posterior",-52979.5,1.894e-7
3,"Boundary","",,"posterior",-52974.5,0
3,"Boundary","",,"posterior",-52969.5,0
3,"Boundary","",,"posterior",-52964.5,1.4195e-7
3,"Boundary","",,"posterior",-52959.5,1.894e-7
3,"Boundary","",,"posterior",-52954.5,1.894e-7
3,"Boundary","",,"posterior",-52949.5,1.4195e-7
3,"Boundary","",,"posterior",-52944.5,4.745e-8
3,"Boundary","",,"posterior",-52939.5,1.4195e-7
3,"Boundary","",,"posterior",-52934.5,1.4195e-7
3,"Boundary","",,"posterior",-52929.5,1.4195e-7
3,"Boundary","",,"posterior",-52924.5,4.745e-8
3,"Boundary","",,"posterior",-52919.5,1.4195e-7
3,"Boundary","",,"posterior",-52914.5,4.745e-8
3,"Boundary","",,"posterior",-52909.5,2.3686e-7
3,"Boundary","",,"posterior",-52904.5,3.314e-7
3,"Boundary","",,"posterior",-52899.5,3.314e-7
3,"Boundary","",,"posterior",-52894.5,1.894e-7
3,"Boundary","",,"posterior",-52889.5,1.4195e-7
3,"Boundary","",,"posterior",-52884.5,4.745e-8
3,"Boundary","",,"posterior",-52879.5,2.3686e-7
3,"Boundary","",,"posterior",-52874.5,1.4195e-7
3,"Boundary","",,"posterior",-52869.5,9.45e-8
3,"Boundary","",,"posterior",-52864.5,1.4195e-7
3,"Boundary","",,"posterior",-52859.5,2.3686e-7
3,"Boundary","",,"posterior",-52854.5,4.745e-8
3,"Boundary","",,"posterior",-52849.5,1.894e-7
3,"Boundary","",,"posterior",-52844.5,1.4195e-7
3,"Boundary","",,"posterior",-52839.5,4.263e-7
3,"Boundary","",,"posterior",-52834.5,3.314e-7
3,"Boundary","",,"posterior",-52829.5,1.4195e-7
3,"Boundary","",,"posterior",-52824.5,1.4195e-7
3,"Boundary","",,"posterior",-52819.5,1.4195e-7
3,"Boundary","",,"posterior",-52814.5,2.3686e-7
3,"Boundary","",,"posterior",-52809.5,1.894e-7
3,"Boundary","",,"posterior",-52804.5,2.839e-7
3,"Boundary","",,"posterior",-52799.5,1.894e-7
3,"Boundary","",,"posterior",-52794.5,2.3686e-7
3,"Boundary","",,"posterior",-52789.5,2.3686e-7
3,"Boundary","",,"posterior",-52784.5,1.894e-7
3,"Boundary","",,"posterior",-52779.5,2.839e-7
3,"Boundary","",,"posterior",-52774.5,4.745e-8
3,"Boundary","",,"posterior",-52769.5,1.4195e-7
3,"Boundary","",,"posterior",-52764.5,9.45e-8
3,"Boundary","",,"posterior",-52759.5,9.45e-8
3,"Boundary","",,"posterior",-52754.5,4.745e-8
3,"Boundary","",,"posterior",-52749.5,3.314e-7
3,"Boundary","",,"posterior",-52744.5,1.894e-7
3,"Boundary","",,"posterior",-52739.5,1.4195e-7
3,"Boundary","",,"posterior",-52734.5,4.745e-8
3,"Boundary","",,"posterior",-52729.5,1.4195e-7
3,"Boundary","",,"posterior",-52724.5,1.894e-7
3,"Boundary","",,"posterior",-52719.5,2.839e-7
3,"Boundary","",,"posterior",-52714.5,2.839e-7
3,"Boundary","",,"posterior",-52709.5,9.45e-8
3,"Boundary","",,"posterior",-52704.5,2.3686e-7
3,"Boundary","",,"posterior",-52699.5,2.3686e-7
3,"Boundary","",,"posterior",-52694.5,2.3686e-7
3,"Boundary","",,"posterior",-52689.5,9.45e-8
3,"Boundary","",,"posterior",-52684.5,9.45e-8
3,"Boundary","",,"posterior",-52679.5,6.157e-7
3,"Boundary","",,"posterior",-52674.5,1.4195e-7
3,"Boundary","",,"posterior",-52669.5,4.745e-8
3,"Boundary","",,"posterior",-52664.5,2.839e-7
3,"Boundary","",,"posterior",-52659.5,1.4195e-7
3,"Boundary","",,"posterior",-52654.5,4.745e-8
3,"Boundary","",,"posterior",-52649.5,1.4195e-7
3,"Boundary","",,"posterior",-52644.5,1.4195e-7
3,"Boundary","",,"posterior",-52639.5,9.45e-8
3,"Boundary","",,"posterior",-52634.5,2.3686e-7
3,"Boundary","",,"posterior",-52629.5,2.3686e-7
3,"Boundary","",,"posterior",-52624.5,9.45e-8
3,"Boundary","",,"posterior",-52619.5,2.839e-7
3,"Boundary","",,"posterior",-52614.5,2.839e-7
3,"Boundary","",,"posterior",-52609.5,9.45e-8
3,"Boundary","",,"posterior",-52604.5,4.745e-8
3,"Boundary","",,"posterior",-52599.5,1.894e-7
3,"Boundary","",,"posterior",-52594.5,9.45e-8
3,"Boundary","",,"posterior",-52589.5,5.208e-7
3,"Boundary","",,"posterior",-52584.5,4.745e-8
3,"Boundary","",,"posterior",-52579.5,1.894e-7
3,"Boundary","",,"posterior",-52574.5,1.4195e-7
3,"Boundary","",,"posterior",-52569.5,2.3686e-7
3,"Boundary","",,"posterior",-52564.5,1.894e-7
3,"Boundary","",,"posterior",-52559.5,3.314e-7
3,"Boundary","",,"posterior",-52554.5,1.4195e-7
3,"Boundary","",,"posterior",-52549.5,1.4195e-7
3,"Boundary","",,"posterior",-52544.5,2.3686e-7
3,"Boundary","",,"posterior",-52539.5,4.745e-8
3,"Boundary","",,"posterior",-52534.5,4.745e-8
3,"Boundary","",,"posterior",-52529.5,3.314e-7
3,"Boundary","",,"posterior",-52524.5,2.839e-7
3,"Boundary","",,"posterior",-52519.5,4.745e-8
3,"Boundary","",,"posterior",-52514.5,2.3686e-7
3,"Boundary","",,"posterior",-52509.5,4.745e-8
3,"Boundary","",,"posterior",-52504.5,5.208e-7
3,"Boundary","",,"posterior",-52499.5,9.45e-8
3,"Boundary","",,"posterior",-52494.5,1.894e-7
3,"Boundary","",,"posterior",-52489.5,2.839e-7
3,"Boundary","",,"posterior",-52484.5,2.3686e-7
3,"Boundary","",,"posterior",-52479.5,2.3686e-7
3,"Boundary","",,"posterior",-52474.5,1.894e-7
3,"Boundary","",,"posterior",-52469.5,1.4195e-7
3,"Boundary","",,"posterior",-52464.5,1.894e-7
3,"Boundary","",,"posterior",-52459.5,2.839e-7
3,"Boundary","",,"posterior",-52454.5,4.733e-7
3,"Boundary","",,"posterior",-52449.5,2.3686e-7
3,"Boundary","",,"posterior",-52444.5,1.4195e-7
3,"Boundary","",,"posterior",-52439.5,1.4195e-7
3,"Boundary","",,"posterior",-52434.5,9.45e-8
3,"Boundary","",,"posterior",-52429.5,2.3686e-7
3,"Boundary","",,"posterior",-52424.5,9.45e-8
3,"Boundary","",,"posterior",-52419.5,1.4195e-7
3,"Boundary","",,"posterior",-52414.5,2.3686e-7
3,"Boundary","",,"posterior",-52409.5,9.45e-8
3,"Boundary","",,"posterior",-52404.5,2.3686e-7
3,"Boundary","",,"posterior",-52399.5,1.4195e-7
3,"Boundary","",,"posterior",-52394.5,3.788e-7
3,"Boundary","",,"posterior",-52389.5,9.45e-8
3,"Boundary","",,"posterior",-52384.5,1.894e-7
3,"Boundary","",,"posterior",-52379.5,9.45e-8
3,"Boundary","",,"posterior",-52374.5,3.788e-7
3,"Boundary","",,"posterior",-52369.5,1.894e-7
3,"Boundary","",,"posterior",-52364.5,1.894e-7
3,"Boundary","",,"posterior",-52359.5,2.3686e-7
3,"Boundary","",,"posterior",-52354.5,9.45e-8
3,"Boundary","",,"posterior",-52349.5,1.894e-7
3,"Boundary","",,"posterior",-52344.5,2.3686e-7
3,"Boundary","",,"posterior",-52339.5,1.4195e-7
3,"Boundary","",,"posterior",-52334.5,1.894e-7
3,"Boundary","",,"posterior",-52329.5,2.839e-7
3,"Boundary","",,"posterior",-52324.5,1.894e-7
3,"Boundary","",,"posterior",-52319.5,2.3686e-7
3,"Boundary","",,"posterior",-52314.5,2.839e-7
3,"Boundary","",,"posterior",-52309.5,2.3686e-7
3,"Boundary","",,"posterior",-52304.5,2.3686e-7
3,"Boundary","",,"posterior",-52299.5,4.263e-7
3,"Boundary","",,"posterior",-52294.5,1.4195e-7
3,"Boundary","",,"posterior",-52289.5,9.45e-8
3,"Boundary","",,"posterior",-52284.5,9.45e-8
3,"Boundary","",,"posterior",-52279.5,9.45e-8
3,"Boundary","",,"posterior",-52274.5,2.3686e-7
3,"Boundary","",,"posterior",-52269.5,2.3686e-7
3,"Boundary","",,"posterior",-52264.5,3.314e-7
3,"Boundary","",,"posterior",-52259.5,2.3686e-7
3,"Boundary","",,"posterior",-52254.5,2.3686e-7
3,"Boundary","",,"posterior",-52249.5,1.894e-7
3,"Boundary","",,"posterior",-52244.5,1.894e-7
3,"Boundary","",,"posterior",-52239.5,1.4195e-7
3,"Boundary","",,"posterior",-52234.5,1.4195e-7
3,"Boundary","",,"posterior",-52229.5,1.894e-7
3,"Boundary","",,"posterior",-52224.5,9.45e-8
3,"Boundary","",,"posterior",-52219.5,4.263e-7
3,"Boundary","",,"posterior",-52214.5,2.3686e-7
3,"Boundary","",,"posterior",-52209.5,3.314e-7
3,"Boundary","",,"posterior",-52204.5,1.4195e-7
3,"Boundary","",,"posterior",-52199.5,9.45e-8
3,"Boundary","",,"posterior",-52194.5,0
3,"Boundary","",,"posterior",-52189.5,1.894e-7
3,"Boundary","",,"posterior",-52184.5,4.263e-7
3,"Boundary","",,"posterior",-52179.5,2.839e-7
3,"Boundary","",,"posterior",-52174.5,1.4195e-7
3,"Boundary","",,"posterior",-52169.5,6.157e-7
3,"Boundary","",,"posterior",-52164.5,1.4195e-7
3,"Boundary","",,"posterior",-52159.5,5.682e-7
3,"Boundary","",,"posterior",-52154.5,1.4195e-7
3,"Boundary","",,"posterior",-52149.5,1.4195e-7
3,"Boundary","",,"posterior",-52144.5,4.745e-8
3,"Boundary","",,"posterior",-52139.5,3.788e-7
3,"Boundary","",,"posterior",-52134.5,1.4195e-7
3,"Boundary","",,"posterior",-52129.5,4.263e-7
3,"Boundary","",,"posterior",-52124.5,3.314e-7
3,"Boundary","",,"posterior",-52119.5,4.263e-7
3,"Boundary","",,"posterior",-52114.5,5.682e-7
3,"Boundary","",,"posterior",-52109.5,0
3,"Boundary","",,"posterior",-52104.5,3.314e-7
3,"Boundary","",,"posterior",-52099.5,3.788e-7
3,"Boundary","",,"posterior",-52094.5,4.263e-7
3,"Boundary","",,"posterior",-52089.5,3.314e-7
3,"Boundary","",,"posterior",-52084.5,3.314e-7
3,"Boundary","",,"posterior",-52079.5,4.263e-7
3,"Boundary","",,"posterior",-52074.5,3.314e-7
3,"Boundary","",,"posterior",-52069.5,2.839e-7
3,"Boundary","",,"posterior",-52064.5,1.894e-7
3,"Boundary","",,"posterior",-52059.5,3.314e-7
3,"Boundary","",,"posterior",-52054.5,2.3686e-7
3,"Boundary","",,"posterior",-52049.5,1.4195e-7
3,"Boundary","",,"posterior",-52044.5,2.3686e-7
3,"Boundary","",,"posterior",-52039.5,3.314e-7
3,"Boundary","",,"posterior",-52034.5,5.682e-7
3,"Boundary","",,"posterior",-52029.5,1.894e-7
3,"Boundary","",,"posterior",-52024.5,5.208e-7
3,"Boundary","",,"posterior",-52019.5,5.682e-7
3,"Boundary","",,"posterior",-52014.5,1.894e-7
3,"Boundary","",,"posterior",-52009.5,3.314e-7
3,"Boundary","",,"posterior",-52004.5,4.263e-7
3,"Boundary","",,"posterior",-51999.5,2.3686e-7
3,"Boundary","",,"posterior",-51994.5,1.4195e-7
3,"Boundary","",,"posterior",-51989.5,2.3686e-7
3,"Boundary","",,"posterior",-51984.5,1.894e-7
3,"Boundary","",,"posterior",-51979.5,4.263e-7
3,"Boundary","",,"posterior",-51974.5,2.839e-7
3,"Boundary","",,"posterior",-51969.5,3.314e-7
3,"Boundary","",,"posterior",-51964.5,3.314e-7
3,"Boundary","",,"posterior",-51959.5,3.788e-7
3,"Boundary","",,"posterior",-51954.5,1.894e-7
3,"Boundary","",,"posterior",-51949.5,4.733e-7
3,"Boundary","",,"posterior",-51944.5,1.894e-7
3,"Boundary","",,"posterior",-51939.5,4.263e-7
3,"Boundary","",,"posterior",-51934.5,3.788e-7
3,"Boundary","",,"posterior",-51929.5,2.3686e-7
3,"Boundary","",,"posterior",-51924.5,1.4195e-7
3,"Boundary","",,"posterior",-51919.5,4.733e-7
3,"Boundary","",,"posterior",-51914.5,3.788e-7
3,"Boundary","",,"posterior",-51909.5,4.263e-7
3,"Boundary","",,"posterior",-51904.5,4.733e-7
3,"Boundary","",,"posterior",-51899.5,1.894e-7
3,"Boundary","",,"posterior",-51894.5,4.733e-7
3,"Boundary","",,"posterior",-51889.5,3.788e-7
3,"Boundary","",,"posterior",-51884.5,2.839e-7
3,"Boundary","",,"posterior",-51879.5,7.576e-7
3,"Boundary","",,"posterior",-51874.5,1.4195e-7
3,"Boundary","",,"posterior",-51869.5,1.894e-7
3,"Boundary","",,"posterior",-51864.5,1.894e-7
3,"Boundary","",,"posterior",-51859.5,2.839e-7
3,"Boundary","",,"posterior",-51854.5,5.208e-7
3,"Boundary","",,"posterior",-51849.5,3.788e-7
3,"Boundary","",,"posterior",-51844.5,5.208e-7
3,"Boundary","",,"posterior",-51839.5,4.745e-8
3,"Boundary","",,"posterior",-51834.5,5.208e-7
3,"Boundary","",,"posterior",-51829.5,4.263e-7
3,"Boundary","",,"posterior",-51824.5,3.788e-7
3,"Boundary","",,"posterior",-51819.5,1.894e-7
3,"Boundary","",,"posterior",-51814.5,5.682e-7
3,"Boundary","",,"posterior",-51809.5,1.4195e-7
3,"Boundary","",,"posterior",-51804.5,1.894e-7
3,"Boundary","",,"posterior",-51799.5,0.0000010415
3,"Boundary","",,"posterior",-51794.5,2.3686e-7
3,"Boundary","",,"posterior",-51789.5,1.4195e-7
3,"Boundary","",,"posterior",-51784.5,3.314e-7
3,"Boundary","",,"posterior",-51779.5,4.733e-7
3,"Boundary","",,"posterior",-51774.5,2.839e-7
3,"Boundary","",,"posterior",-51769.5,4.263e-7
3,"Boundary","",,"posterior",-51764.5,3.314e-7
3,"Boundary","",,"posterior",-51759.5,3.314e-7
3,"Boundary","",,"posterior",-51754.5,3.314e-7
3,"Boundary","",,"posterior",-51749.5,3.788e-7
3,"Boundary","",,"posterior",-51744.5,3.314e-7
3,"Boundary","",,"posterior",-51739.5,6.157e-7
3,"Boundary","",,"posterior",-51734.5,1.894e-7
3,"Boundary","",,"posterior",-51729.5,6.157e-7
3,"Boundary","",,"posterior",-51724.5,5.208e-7
3,"Boundary","",,"posterior",-51719.5,2.839e-7
3,"Boundary","",,"posterior",-51714.5,5.682e-7
3,"Boundary","",,"posterior",-51709.5,3.788e-7
3,"Boundary","",,"posterior",-51704.5,6.627e-7
3,"Boundary","",,"posterior",-51699.5,4.263e-7
3,"Boundary","",,"posterior",-51694.5,5.208e-7
3,"Boundary","",,"posterior",-51689.5,5.208e-7
3,"Boundary","",,"posterior",-51684.5,3.314e-7
3,"Boundary","",,"posterior",-51679.5,3.788e-7
3,"Boundary","",,"posterior",-51674.5,2.839e-7
3,"Boundary","",,"posterior",-51669.5,2.3686e-7
3,"Boundary","",,"posterior",-51664.5,3.314e-7
3,"Boundary","",,"posterior",-51659.5,1.4195e-7
3,"Boundary","",,"posterior",-51654.5,7.576e-7
3,"Boundary","",,"posterior",-51649.5,3.788e-7
3,"Boundary","",,"posterior",-51644.5,4.263e-7
3,"Boundary","",,"posterior",-51639.5,1.894e-7
3,"Boundary","",,"posterior",-51634.5,7.102e-7
3,"Boundary","",,"posterior",-51629.5,5.682e-7
3,"Boundary","",,"posterior",-51624.5,3.788e-7
3,"Boundary","",,"posterior",-51619.5,4.263e-7
3,"Boundary","",,"posterior",-51614.5,4.733e-7
3,"Boundary","",,"posterior",-51609.5,5.208e-7
3,"Boundary","",,"posterior",-51604.5,6.627e-7
3,"Boundary","",,"posterior",-51599.5,1.894e-7
3,"Boundary","",,"posterior",-51594.5,3.314e-7
3,"Boundary","",,"posterior",-51589.5,5.682e-7
3,"Boundary","",,"posterior",-51584.5,2.839e-7
3,"Boundary","",,"posterior",-51579.5,7.102e-7
3,"Boundary","",,"posterior",-51574.5,4.263e-7
3,"Boundary","",,"posterior",-51569.5,3.314e-7
3,"Boundary","",,"posterior",-51564.5,4.263e-7
3,"Boundary","",,"posterior",-51559.5,5.682e-7
3,"Boundary","",,"posterior",-51554.5,1.894e-7
3,"Boundary","",,"posterior",-51549.5,7.102e-7
3,"Boundary","",,"posterior",-51544.5,3.788e-7
3,"Boundary","",,"posterior",-51539.5,7.576e-7
3,"Boundary","",,"posterior",-51534.5,2.3686e-7
3,"Boundary","",,"posterior",-51529.5,2.839e-7
3,"Boundary","",,"posterior",-51524.5,3.788e-7
3,"Boundary","",,"posterior",-51519.5,7.576e-7
3,"Boundary","",,"posterior",-51514.5,4.733e-7
3,"Boundary","",,"posterior",-51509.5,9.45e-8
3,"Boundary","",,"posterior",-51504.5,6.157e-7
3,"Boundary","",,"posterior",-51499.5,7.102e-7
3,"Boundary","",,"posterior",-51494.5,4.733e-7
3,"Boundary","",,"posterior",-51489.5,2.839e-7
3,"Boundary","",,"posterior",-51484.5,6.157e-7
3,"Boundary","",,"posterior",-51479.5,3.788e-7
3,"Boundary","",,"posterior",-51474.5,1.4195e-7
3,"Boundary","",,"posterior",-51469.5,3.314e-7
3,"Boundary","",,"posterior",-51464.5,4.263e-7
3,"Boundary","",,"posterior",-51459.5,6.627e-7
3,"Boundary","",,"posterior",-51454.5,0.0000012784
3,"Boundary","",,"posterior",-51449.5,7.102e-7
3,"Boundary","",,"posterior",-51444.5,6.157e-7
3,"Boundary","",,"posterior",-51439.5,5.682e-7
3,"Boundary","",,"posterior",-51434.5,6.157e-7
3,"Boundary","",,"posterior",-51429.5,2.839e-7
3,"Boundary","",,"posterior",-51424.5,2.839e-7
3,"Boundary","",,"posterior",-51419.5,3.314e-7
3,"Boundary","",,"posterior",-51414.5,8.996e-7
3,"Boundary","",,"posterior",-51409.5,6.627e-7
3,"Boundary","",,"posterior",-51404.5,8.051e-7
3,"Boundary","",,"posterior",-51399.5,2.3686e-7
3,"Boundary","",,"posterior",-51394.5,3.314e-7
3,"Boundary","",,"posterior",-51389.5,5.682e-7
3,"Boundary","",,"posterior",-51384.5,4.733e-7
3,"Boundary","",,"posterior",-51379.5,5.208e-7
3,"Boundary","",,"posterior",-51374.5,3.788e-7
3,"Boundary","",,"posterior",-51369.5,3.788e-7
3,"Boundary","",,"posterior",-51364.5,6.627e-7
3,"Boundary","",,"posterior",-51359.5,8.051e-7
3,"Boundary","",,"posterior",-51354.5,3.788e-7
3,"Boundary","",,"posterior",-51349.5,5.682e-7
3,"Boundary","",,"posterior",-51344.5,3.788e-7
3,"Boundary","",,"posterior",-51339.5,5.208e-7
3,"Boundary","",,"posterior",-51334.5,8.996e-7
3,"Boundary","",,"posterior",-51329.5,8.996e-7
3,"Boundary","",,"posterior",-51324.5,7.102e-7
3,"Boundary","",,"posterior",-51319.5,4.733e-7
3,"Boundary","",,"posterior",-51314.5,5.682e-7
3,"Boundary","",,"posterior",-51309.5,5.682e-7
3,"Boundary","",,"posterior",-51304.5,8.051e-7
3,"Boundary","",,"posterior",-51299.5,5.682e-7
3,"Boundary","",,"posterior",-51294.5,3.314e-7
3,"Boundary","",,"posterior",-51289.5,5.682e-7
3,"Boundary","",,"posterior",-51284.5,6.627e-7
3,"Boundary","",,"posterior",-51279.5,5.208e-7
3,"Boundary","",,"posterior",-51274.5,6.157e-7
3,"Boundary","",,"posterior",-51269.5,9.47e-7
3,"Boundary","",,"posterior",-51264.5,3.314e-7
3,"Boundary","",,"posterior",-51259.5,8.051e-7
3,"Boundary","",,"posterior",-51254.5,2.839e-7
3,"Boundary","",,"posterior",-51249.5,6.627e-7
3,"Boundary","",,"posterior",-51244.5,5.208e-7
3,"Boundary","",,"posterior",-51239.5,3.788e-7
3,"Boundary","",,"posterior",-51234.5,4.733e-7
3,"Boundary","",,"posterior",-51229.5,4.745e-8
3,"Boundary","",,"posterior",-51224.5,4.263e-7
3,"Boundary","",,"posterior",-51219.5,8.996e-7
3,"Boundary","",,"posterior",-51214.5,5.208e-7
3,"Boundary","",,"posterior",-51209.5,3.314e-7
3,"Boundary","",,"posterior",-51204.5,3.314e-7
3,"Boundary","",,"posterior",-51199.5,4.263e-7
3,"Boundary","",,"posterior",-51194.5,8.521e-7
3,"Boundary","",,"posterior",-51189.5,7.576e-7
3,"Boundary","",,"posterior",-51184.5,5.208e-7
3,"Boundary","",,"posterior",-51179.5,7.576e-7
3,"Boundary","",,"posterior",-51174.5,9.945e-7
