"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-78679.5,0
3,"Boundary","",,"posterior",-78674.5,0
3,"Boundary","",,"posterior",-78669.5,4.745e-8
3,"Boundary","",,"posterior",-78664.5,0
3,"Boundary","",,"posterior",-78659.5,0
3,"Boundary","",,"posterior",-78654.5,0
3,"Boundary","",,"posterior",-78649.5,0
3,"Boundary","",,"posterior",-78644.5,0
3,"Boundary","",,"posterior",-78639.5,0
3,"Boundary","",,"posterior",-78634.5,0
3,"Boundary","",,"posterior",-78629.5,0
3,"Boundary","",,"posterior",-78624.5,0
3,"Boundary","",,"posterior",-78619.5,0
3,"Boundary","",,"posterior",-78614.5,0
3,"Boundary","",,"posterior",-78609.5,0
3,"Boundary","",,"posterior",-78604.5,0
3,"Boundary","",,"posterior",-78599.5,0
3,"Boundary","",,"posterior",-78594.5,0
3,"Boundary","",,"posterior",-78589.5,0
3,"Boundary","",,"posterior",-78584.5,0
3,"Boundary","",,"posterior",-78579.5,0
3,"Boundary","",,"posterior",-78574.5,4.745e-8
3,"Boundary","",,"posterior",-78569.5,0
3,"Boundary","",,"posterior",-78564.5,0
3,"Boundary","",,"posterior",-78559.5,0
3,"Boundary","",,"posterior",-78554.5,0
3,"Boundary","",,"posterior",-78549.5,4.745e-8
3,"Boundary","",,"posterior",-78544.5,0
3,"Boundary","",,"posterior",-78539.5,0
3,"Boundary","",,"posterior",-78534.5,0
3,"Boundary","",,"posterior",-78529.5,0
3,"Boundary","",,"posterior",-78524.5,0
3,"Boundary","",,"posterior",-78519.5,0
3,"Boundary","",,"posterior",-78514.5,0
3,"Boundary","",,"posterior",-78509.5,0
3,"Boundary","",,"posterior",-78504.5,0
3,"Boundary","",,"posterior",-78499.5,0
3,"Boundary","",,"posterior",-78494.5,0
3,"Boundary","",,"posterior",-78489.5,0
3,"Boundary","",,"posterior",-78484.5,0
3,"Boundary","",,"posterior",-78479.5,0
3,"Boundary","",,"posterior",-78474.5,0
3,"Boundary","",,"posterior",-78469.5,0
3,"Boundary","",,"posterior",-78464.5,0
3,"Boundary","",,"posterior",-78459.5,0
3,"Boundary","",,"posterior",-78454.5,0
3,"Boundary","",,"posterior",-78449.5,0
3,"Boundary","",,"posterior",-78444.5,0
3,"Boundary","",,"posterior",-78439.5,0
3,"Boundary","",,"posterior",-78434.5,0
3,"Boundary","",,"posterior",-78429.5,0
3,"Boundary","",,"posterior",-78424.5,0
3,"Boundary","",,"posterior",-78419.5,0
3,"Boundary","",,"posterior",-78414.5,0
3,"Boundary","",,"posterior",-78409.5,4.745e-8
3,"Boundary","",,"posterior",-78404.5,0
3,"Boundary","",,"posterior",-78399.5,0
3,"Boundary","",,"posterior",-78394.5,0
3,"Boundary","",,"posterior",-78389.5,4.745e-8
3,"Boundary","",,"posterior",-78384.5,0
3,"Boundary","",,"posterior",-78379.5,0
3,"Boundary","",,"posterior",-78374.5,0
3,"Boundary","",,"posterior",-78369.5,0
3,"Boundary","",,"posterior",-78364.5,0
3,"Boundary","",,"posterior",-78359.5,0
3,"Boundary","",,"posterior",-78354.5,0
3,"Boundary","",,"posterior",-78349.5,0
3,"Boundary","",,"posterior",-78344.5,0
3,"Boundary","",,"posterior",-78339.5,0
3,"Boundary","",,"posterior",-78334.5,0
3,"Boundary","",,"posterior",-78329.5,0
3,"Boundary","",,"posterior",-78324.5,0
3,"Boundary","",,"posterior",-78319.5,0
3,"Boundary","",,"posterior",-78314.5,0
3,"Boundary","",,"posterior",-78309.5,0
3,"Boundary","",,"posterior",-78304.5,0
3,"Boundary","",,"posterior",-78299.5,0
3,"Boundary","",,"posterior",-78294.5,0
3,"Boundary","",,"posterior",-78289.5,4.745e-8
3,"Boundary","",,"posterior",-78284.5,0
3,"Boundary","",,"posterior",-78279.5,0
3,"Boundary","",,"posterior",-78274.5,0
3,"Boundary","",,"posterior",-78269.5,0
3,"Boundary","",,"posterior",-78264.5,4.745e-8
3,"Boundary","",,"posterior",-78259.5,4.745e-8
3,"Boundary","",,"posterior",-78254.5,0
3,"Boundary","",,"posterior",-78249.5,0
3,"Boundary","",,"posterior",-78244.5,0
3,"Boundary","",,"posterior",-78239.5,0
3,"Boundary","",,"posterior",-78234.5,0
3,"Boundary","",,"posterior",-78229.5,0
3,"Boundary","",,"posterior",-78224.5,0
3,"Boundary","",,"posterior",-78219.5,0
3,"Boundary","",,"posterior",-78214.5,0
3,"Boundary","",,"posterior",-78209.5,0
3,"Boundary","",,"posterior",-78204.5,0
3,"Boundary","",,"posterior",-78199.5,0
3,"Boundary","",,"posterior",-78194.5,0
3,"Boundary","",,"posterior",-78189.5,0
3,"Boundary","",,"posterior",-78184.5,0
3,"Boundary","",,"posterior",-78179.5,0
3,"Boundary","",,"posterior",-78174.5,4.745e-8
3,"Boundary","",,"posterior",-78169.5,0
3,"Boundary","",,"posterior",-78164.5,9.467e-8
3,"Boundary","",,"posterior",-78159.5,0
3,"Boundary","",,"posterior",-78154.5,0
3,"Boundary","",,"posterior",-78149.5,4.745e-8
3,"Boundary","",,"posterior",-78144.5,0
3,"Boundary","",,"posterior",-78139.5,0
3,"Boundary","",,"posterior",-78134.5,0
3,"Boundary","",,"posterior",-78129.5,0
3,"Boundary","",,"posterior",-78124.5,4.745e-8
3,"Boundary","",,"posterior",-78119.5,0
3,"Boundary","",,"posterior",-78114.5,0
3,"Boundary","",,"posterior",-78109.5,0
3,"Boundary","",,"posterior",-78104.5,0
3,"Boundary","",,"posterior",-78099.5,0
3,"Boundary","",,"posterior",-78094.5,0
3,"Boundary","",,"posterior",-78089.5,0
3,"Boundary","",,"posterior",-78084.5,0
3,"Boundary","",,"posterior",-78079.5,0
3,"Boundary","",,"posterior",-78074.5,0
3,"Boundary","",,"posterior",-78069.5,0
3,"Boundary","",,"posterior",-78064.5,0
3,"Boundary","",,"posterior",-78059.5,0
3,"Boundary","",,"posterior",-78054.5,4.745e-8
3,"Boundary","",,"posterior",-78049.5,0
3,"Boundary","",,"posterior",-78044.5,4.745e-8
3,"Boundary","",,"posterior",-78039.5,0
3,"Boundary","",,"posterior",-78034.5,0
3,"Boundary","",,"posterior",-78029.5,0
3,"Boundary","",,"posterior",-78024.5,0
3,"Boundary","",,"posterior",-78019.5,4.745e-8
3,"Boundary","",,"posterior",-78014.5,0
3,"Boundary","",,"posterior",-78009.5,4.745e-8
3,"Boundary","",,"posterior",-78004.5,0
3,"Boundary","",,"posterior",-77999.5,4.745e-8
3,"Boundary","",,"posterior",-77994.5,4.745e-8
3,"Boundary","",,"posterior",-77989.5,4.745e-8
3,"Boundary","",,"posterior",-77984.5,0
3,"Boundary","",,"posterior",-77979.5,4.745e-8
3,"Boundary","",,"posterior",-77974.5,4.745e-8
3,"Boundary","",,"posterior",-77969.5,0
3,"Boundary","",,"posterior",-77964.5,0
3,"Boundary","",,"posterior",-77959.5,0
3,"Boundary","",,"posterior",-77954.5,0
3,"Boundary","",,"posterior",-77949.5,0
3,"Boundary","",,"posterior",-77944.5,0
3,"Boundary","",,"posterior",-77939.5,0
3,"Boundary","",,"posterior",-77934.5,0
3,"Boundary","",,"posterior",-77929.5,0
3,"Boundary","",,"posterior",-77924.5,0
3,"Boundary","",,"posterior",-77919.5,4.745e-8
3,"Boundary","",,"posterior",-77914.5,0
3,"Boundary","",,"posterior",-77909.5,0
3,"Boundary","",,"posterior",-77904.5,0
3,"Boundary","",,"posterior",-77899.5,0
3,"Boundary","",,"posterior",-77894.5,0
3,"Boundary","",,"posterior",-77889.5,0
3,"Boundary","",,"posterior",-77884.5,0
3,"Boundary","",,"posterior",-77879.5,0
3,"Boundary","",,"posterior",-77874.5,0
3,"Boundary","",,"posterior",-77869.5,0
3,"Boundary","",,"posterior",-77864.5,0
3,"Boundary","",,"posterior",-77859.5,0
3,"Boundary","",,"posterior",-77854.5,0
3,"Boundary","",,"posterior",-77849.5,4.745e-8
3,"Boundary","",,"posterior",-77844.5,0
3,"Boundary","",,"posterior",-77839.5,0
3,"Boundary","",,"posterior",-77834.5,0
3,"Boundary","",,"posterior",-77829.5,0
3,"Boundary","",,"posterior",-77824.5,0
3,"Boundary","",,"posterior",-77819.5,0
3,"Boundary","",,"posterior",-77814.5,4.745e-8
3,"Boundary","",,"posterior",-77809.5,0
3,"Boundary","",,"posterior",-77804.5,0
3,"Boundary","",,"posterior",-77799.5,0
3,"Boundary","",,"posterior",-77794.5,4.745e-8
3,"Boundary","",,"posterior",-77789.5,0
3,"Boundary","",,"posterior",-77784.5,0
3,"Boundary","",,"posterior",-77779.5,0
3,"Boundary","",,"posterior",-77774.5,0
3,"Boundary","",,"posterior",-77769.5,0
3,"Boundary","",,"posterior",-77764.5,0
3,"Boundary","",,"posterior",-77759.5,4.745e-8
3,"Boundary","",,"posterior",-77754.5,0
3,"Boundary","",,"posterior",-77749.5,0
3,"Boundary","",,"posterior",-77744.5,0
3,"Boundary","",,"posterior",-77739.5,0
3,"Boundary","",,"posterior",-77734.5,0
3,"Boundary","",,"posterior",-77729.5,0
3,"Boundary","",,"posterior",-77724.5,0
3,"Boundary","",,"posterior",-77719.5,0
3,"Boundary","",,"posterior",-77714.5,4.745e-8
3,"Boundary","",,"posterior",-77709.5,0
3,"Boundary","",,"posterior",-77704.5,0
3,"Boundary","",,"posterior",-77699.5,0
3,"Boundary","",,"posterior",-77694.5,0
3,"Boundary","",,"posterior",-77689.5,0
3,"Boundary","",,"posterior",-77684.5,0
3,"Boundary","",,"posterior",-77679.5,0
3,"Boundary","",,"posterior",-77674.5,0
3,"Boundary","",,"posterior",-77669.5,0
3,"Boundary","",,"posterior",-77664.5,0
3,"Boundary","",,"posterior",-77659.5,0
3,"Boundary","",,"posterior",-77654.5,0
3,"Boundary","",,"posterior",-77649.5,0
3,"Boundary","",,"posterior",-77644.5,0
3,"Boundary","",,"posterior",-77639.5,0
3,"Boundary","",,"posterior",-77634.5,0
3,"Boundary","",,"posterior",-77629.5,0
3,"Boundary","",,"posterior",-77624.5,0
3,"Boundary","",,"posterior",-77619.5,0
3,"Boundary","",,"posterior",-77614.5,0
3,"Boundary","",,"posterior",-77609.5,4.745e-8
3,"Boundary","",,"posterior",-77604.5,0
3,"Boundary","",,"posterior",-77599.5,0
3,"Boundary","",,"posterior",-77594.5,0
3,"Boundary","",,"posterior",-77589.5,4.745e-8
3,"Boundary","",,"posterior",-77584.5,0
3,"Boundary","",,"posterior",-77579.5,0
3,"Boundary","",,"posterior",-77574.5,0
3,"Boundary","",,"posterior",-77569.5,0
3,"Boundary","",,"posterior",-77564.5,0
3,"Boundary","",,"posterior",-77559.5,0
3,"Boundary","",,"posterior",-77554.5,0
3,"Boundary","",,"posterior",-77549.5,0
3,"Boundary","",,"posterior",-77544.5,0
3,"Boundary","",,"posterior",-77539.5,0
3,"Boundary","",,"posterior",-77534.5,0
3,"Boundary","",,"posterior",-77529.5,0
3,"Boundary","",,"posterior",-77524.5,4.745e-8
3,"Boundary","",,"posterior",-77519.5,0
3,"Boundary","",,"posterior",-77514.5,0
3,"Boundary","",,"posterior",-77509.5,0
3,"Boundary","",,"posterior",-77504.5,0
3,"Boundary","",,"posterior",-77499.5,0
3,"Boundary","",,"posterior",-77494.5,0
3,"Boundary","",,"posterior",-77489.5,0
3,"Boundary","",,"posterior",-77484.5,0
3,"Boundary","",,"posterior",-77479.5,0
3,"Boundary","",,"posterior",-77474.5,0
3,"Boundary","",,"posterior",-77469.5,0
3,"Boundary","",,"posterior",-77464.5,0
3,"Boundary","",,"posterior",-77459.5,0
3,"Boundary","",,"posterior",-77454.5,0
3,"Boundary","",,"posterior",-77449.5,0
3,"Boundary","",,"posterior",-77444.5,4.745e-8
3,"Boundary","",,"posterior",-77439.5,0
3,"Boundary","",,"posterior",-77434.5,0
3,"Boundary","",,"posterior",-77429.5,0
3,"Boundary","",,"posterior",-77424.5,0
3,"Boundary","",,"posterior",-77419.5,0
3,"Boundary","",,"posterior",-77414.5,0
3,"Boundary","",,"posterior",-77409.5,0
3,"Boundary","",,"posterior",-77404.5,0
3,"Boundary","",,"posterior",-77399.5,0
3,"Boundary","",,"posterior",-77394.5,0
3,"Boundary","",,"posterior",-77389.5,4.745e-8
3,"Boundary","",,"posterior",-77384.5,0
3,"Boundary","",,"posterior",-77379.5,0
3,"Boundary","",,"posterior",-77374.5,0
3,"Boundary","",,"posterior",-77369.5,0
3,"Boundary","",,"posterior",-77364.5,0
3,"Boundary","",,"posterior",-77359.5,0
3,"Boundary","",,"posterior",-77354.5,0
3,"Boundary","",,"posterior",-77349.5,0
3,"Boundary","",,"posterior",-77344.5,0
3,"Boundary","",,"posterior",-77339.5,0
3,"Boundary","",,"posterior",-77334.5,0
3,"Boundary","",,"posterior",-77329.5,0
3,"Boundary","",,"posterior",-77324.5,4.745e-8
3,"Boundary","",,"posterior",-77319.5,0
3,"Boundary","",,"posterior",-77314.5,0
3,"Boundary","",,"posterior",-77309.5,0
3,"Boundary","",,"posterior",-77304.5,0
3,"Boundary","",,"posterior",-77299.5,0
3,"Boundary","",,"posterior",-77294.5,0
3,"Boundary","",,"posterior",-77289.5,0
3,"Boundary","",,"posterior",-77284.5,0
3,"Boundary","",,"posterior",-77279.5,0
3,"Boundary","",,"posterior",-77274.5,0
3,"Boundary","",,"posterior",-77269.5,0
3,"Boundary","",,"posterior",-77264.5,0
3,"Boundary","",,"posterior",-77259.5,0
3,"Boundary","",,"posterior",-77254.5,0
3,"Boundary","",,"posterior",-77249.5,4.745e-8
3,"Boundary","",,"posterior",-77244.5,0
3,"Boundary","",,"posterior",-77239.5,0
3,"Boundary","",,"posterior",-77234.5,0
3,"Boundary","",,"posterior",-77229.5,0
3,"Boundary","",,"posterior",-77224.5,0
3,"Boundary","",,"posterior",-77219.5,0
3,"Boundary","",,"posterior",-77214.5,0
3,"Boundary","",,"posterior",-77209.5,0
3,"Boundary","",,"posterior",-77204.5,0
3,"Boundary","",,"posterior",-77199.5,0
3,"Boundary","",,"posterior",-77194.5,0
3,"Boundary","",,"posterior",-77189.5,0
3,"Boundary","",,"posterior",-77184.5,0
3,"Boundary","",,"posterior",-77179.5,0
3,"Boundary","",,"posterior",-77174.5,0
3,"Boundary","",,"posterior",-77169.5,0
3,"Boundary","",,"posterior",-77164.5,0
3,"Boundary","",,"posterior",-77159.5,0
3,"Boundary","",,"posterior",-77154.5,0
3,"Boundary","",,"posterior",-77149.5,4.745e-8
3,"Boundary","",,"posterior",-77144.5,0
3,"Boundary","",,"posterior",-77139.5,0
3,"Boundary","",,"posterior",-77134.5,0
3,"Boundary","",,"posterior",-77129.5,4.745e-8
3,"Boundary","",,"posterior",-77124.5,0
3,"Boundary","",,"posterior",-77119.5,4.745e-8
3,"Boundary","",,"posterior",-77114.5,4.745e-8
3,"Boundary","",,"posterior",-77109.5,0
3,"Boundary","",,"posterior",-77104.5,0
3,"Boundary","",,"posterior",-77099.5,0
3,"Boundary","",,"posterior",-77094.5,0
3,"Boundary","",,"posterior",-77089.5,0
3,"Boundary","",,"posterior",-77084.5,0
3,"Boundary","",,"posterior",-77079.5,0
3,"Boundary","",,"posterior",-77074.5,0
3,"Boundary","",,"posterior",-77069.5,0
3,"Boundary","",,"posterior",-77064.5,0
3,"Boundary","",,"posterior",-77059.5,0
3,"Boundary","",,"posterior",-77054.5,0
3,"Boundary","",,"posterior",-77049.5,0
3,"Boundary","",,"posterior",-77044.5,9.467e-8
3,"Boundary","",,"posterior",-77039.5,0
3,"Boundary","",,"posterior",-77034.5,0
3,"Boundary","",,"posterior",-77029.5,0
3,"Boundary","",,"posterior",-77024.5,0
3,"Boundary","",,"posterior",-77019.5,0
3,"Boundary","",,"posterior",-77014.5,4.745e-8
3,"Boundary","",,"posterior",-77009.5,0
3,"Boundary","",,"posterior",-77004.5,4.745e-8
3,"Boundary","",,"posterior",-76999.5,0
3,"Boundary","",,"posterior",-76994.5,0
3,"Boundary","",,"posterior",-76989.5,4.745e-8
3,"Boundary","",,"posterior",-76984.5,0
3,"Boundary","",,"posterior",-76979.5,0
3,"Boundary","",,"posterior",-76974.5,0
3,"Boundary","",,"posterior",-76969.5,0
3,"Boundary","",,"posterior",-76964.5,0
3,"Boundary","",,"posterior",-76959.5,0
3,"Boundary","",,"posterior",-76954.5,0
3,"Boundary","",,"posterior",-76949.5,0
3,"Boundary","",,"posterior",-76944.5,4.745e-8
3,"Boundary","",,"posterior",-76939.5,0
3,"Boundary","",,"posterior",-76934.5,0
3,"Boundary","",,"posterior",-76929.5,0
3,"Boundary","",,"posterior",-76924.5,0
3,"Boundary","",,"posterior",-76919.5,0
3,"Boundary","",,"posterior",-76914.5,9.467e-8
3,"Boundary","",,"posterior",-76909.5,0
3,"Boundary","",,"posterior",-76904.5,0
3,"Boundary","",,"posterior",-76899.5,0
3,"Boundary","",,"posterior",-76894.5,0
3,"Boundary","",,"posterior",-76889.5,4.745e-8
3,"Boundary","",,"posterior",-76884.5,0
3,"Boundary","",,"posterior",-76879.5,0
3,"Boundary","",,"posterior",-76874.5,0
3,"Boundary","",,"posterior",-76869.5,0
3,"Boundary","",,"posterior",-76864.5,0
3,"Boundary","",,"posterior",-76859.5,0
3,"Boundary","",,"posterior",-76854.5,0
3,"Boundary","",,"posterior",-76849.5,0
3,"Boundary","",,"posterior",-76844.5,4.745e-8
3,"Boundary","",,"posterior",-76839.5,0
3,"Boundary","",,"posterior",-76834.5,0
3,"Boundary","",,"posterior",-76829.5,0
3,"Boundary","",,"posterior",-76824.5,0
3,"Boundary","",,"posterior",-76819.5,0
3,"Boundary","",,"posterior",-76814.5,0
3,"Boundary","",,"posterior",-76809.5,0
3,"Boundary","",,"posterior",-76804.5,0
3,"Boundary","",,"posterior",-76799.5,4.745e-8
3,"Boundary","",,"posterior",-76794.5,0
3,"Boundary","",,"posterior",-76789.5,0
3,"Boundary","",,"posterior",-76784.5,4.745e-8
3,"Boundary","",,"posterior",-76779.5,0
3,"Boundary","",,"posterior",-76774.5,0
3,"Boundary","",,"posterior",-76769.5,0
3,"Boundary","",,"posterior",-76764.5,0
3,"Boundary","",,"posterior",-76759.5,0
3,"Boundary","",,"posterior",-76754.5,0
3,"Boundary","",,"posterior",-76749.5,4.745e-8
3,"Boundary","",,"posterior",-76744.5,0
3,"Boundary","",,"posterior",-76739.5,0
3,"Boundary","",,"posterior",-76734.5,0
3,"Boundary","",,"posterior",-76729.5,0
3,"Boundary","",,"posterior",-76724.5,0
3,"Boundary","",,"posterior",-76719.5,0
3,"Boundary","",,"posterior",-76714.5,0
3,"Boundary","",,"posterior",-76709.5,0
3,"Boundary","",,"posterior",-76704.5,0
3,"Boundary","",,"posterior",-76699.5,9.467e-8
3,"Boundary","",,"posterior",-76694.5,4.745e-8
3,"Boundary","",,"posterior",-76689.5,0
3,"Boundary","",,"posterior",-76684.5,0
3,"Boundary","",,"posterior",-76679.5,0
3,"Boundary","",,"posterior",-76674.5,0
3,"Boundary","",,"posterior",-76669.5,0
3,"Boundary","",,"posterior",-76664.5,0
3,"Boundary","",,"posterior",-76659.5,0
3,"Boundary","",,"posterior",-76654.5,0
3,"Boundary","",,"posterior",-76649.5,0
3,"Boundary","",,"posterior",-76644.5,0
3,"Boundary","",,"posterior",-76639.5,0
3,"Boundary","",,"posterior",-76634.5,0
3,"Boundary","",,"posterior",-76629.5,0
3,"Boundary","",,"posterior",-76624.5,4.745e-8
3,"Boundary","",,"posterior",-76619.5,0
3,"Boundary","",,"posterior",-76614.5,0
3,"Boundary","",,"posterior",-76609.5,0
3,"Boundary","",,"posterior",-76604.5,0
3,"Boundary","",,"posterior",-76599.5,0
3,"Boundary","",,"posterior",-76594.5,4.745e-8
3,"Boundary","",,"posterior",-76589.5,0
3,"Boundary","",,"posterior",-76584.5,0
3,"Boundary","",,"posterior",-76579.5,0
3,"Boundary","",,"posterior",-76574.5,0
3,"Boundary","",,"posterior",-76569.5,0
3,"Boundary","",,"posterior",-76564.5,0
3,"Boundary","",,"posterior",-76559.5,4.745e-8
3,"Boundary","",,"posterior",-76554.5,0
3,"Boundary","",,"posterior",-76549.5,0
3,"Boundary","",,"posterior",-76544.5,0
3,"Boundary","",,"posterior",-76539.5,0
3,"Boundary","",,"posterior",-76534.5,4.745e-8
3,"Boundary","",,"posterior",-76529.5,0
3,"Boundary","",,"posterior",-76524.5,4.745e-8
3,"Boundary","",,"posterior",-76519.5,0
3,"Boundary","",,"posterior",-76514.5,0
3,"Boundary","",,"posterior",-76509.5,0
3,"Boundary","",,"posterior",-76504.5,9.467e-8
3,"Boundary","",,"posterior",-76499.5,4.745e-8
3,"Boundary","",,"posterior",-76494.5,0
3,"Boundary","",,"posterior",-76489.5,0
3,"Boundary","",,"posterior",-76484.5,0
3,"Boundary","",,"posterior",-76479.5,0
3,"Boundary","",,"posterior",-76474.5,0
3,"Boundary","",,"posterior",-76469.5,0
3,"Boundary","",,"posterior",-76464.5,0
3,"Boundary","",,"posterior",-76459.5,4.745e-8
3,"Boundary","",,"posterior",-76454.5,0
3,"Boundary","",,"posterior",-76449.5,0
3,"Boundary","",,"posterior",-76444.5,4.745e-8
3,"Boundary","",,"posterior",-76439.5,0
3,"Boundary","",,"posterior",-76434.5,4.745e-8
3,"Boundary","",,"posterior",-76429.5,4.745e-8
3,"Boundary","",,"posterior",-76424.5,0
3,"Boundary","",,"posterior",-76419.5,0
3,"Boundary","",,"posterior",-76414.5,0
3,"Boundary","",,"posterior",-76409.5,0
3,"Boundary","",,"posterior",-76404.5,0
3,"Boundary","",,"posterior",-76399.5,0
3,"Boundary","",,"posterior",-76394.5,0
3,"Boundary","",,"posterior",-76389.5,0
3,"Boundary","",,"posterior",-76384.5,0
3,"Boundary","",,"posterior",-76379.5,0
3,"Boundary","",,"posterior",-76374.5,0
3,"Boundary","",,"posterior",-76369.5,0
3,"Boundary","",,"posterior",-76364.5,0
3,"Boundary","",,"posterior",-76359.5,0
3,"Boundary","",,"posterior",-76354.5,4.745e-8
3,"Boundary","",,"posterior",-76349.5,0
3,"Boundary","",,"posterior",-76344.5,0
3,"Boundary","",,"posterior",-76339.5,4.745e-8
3,"Boundary","",,"posterior",-76334.5,0
3,"Boundary","",,"posterior",-76329.5,0
3,"Boundary","",,"posterior",-76324.5,0
3,"Boundary","",,"posterior",-76319.5,4.745e-8
3,"Boundary","",,"posterior",-76314.5,0
3,"Boundary","",,"posterior",-76309.5,0
3,"Boundary","",,"posterior",-76304.5,0
3,"Boundary","",,"posterior",-76299.5,0
3,"Boundary","",,"posterior",-76294.5,4.745e-8
3,"Boundary","",,"posterior",-76289.5,0
3,"Boundary","",,"posterior",-76284.5,0
3,"Boundary","",,"posterior",-76279.5,4.745e-8
3,"Boundary","",,"posterior",-76274.5,4.745e-8
3,"Boundary","",,"posterior",-76269.5,0
3,"Boundary","",,"posterior",-76264.5,0
3,"Boundary","",,"posterior",-76259.5,0
3,"Boundary","",,"posterior",-76254.5,0
3,"Boundary","",,"posterior",-76249.5,0
3,"Boundary","",,"posterior",-76244.5,0
3,"Boundary","",,"posterior",-76239.5,0
3,"Boundary","",,"posterior",-76234.5,0
3,"Boundary","",,"posterior",-76229.5,0
3,"Boundary","",,"posterior",-76224.5,0
3,"Boundary","",,"posterior",-76219.5,0
3,"Boundary","",,"posterior",-76214.5,0
3,"Boundary","",,"posterior",-76209.5,0
3,"Boundary","",,"posterior",-76204.5,4.745e-8
3,"Boundary","",,"posterior",-76199.5,0
3,"Boundary","",,"posterior",-76194.5,0
3,"Boundary","",,"posterior",-76189.5,4.745e-8
3,"Boundary","",,"posterior",-76184.5,0
3,"Boundary","",,"posterior",-76179.5,0
3,"Boundary","",,"posterior",-76174.5,0
3,"Boundary","",,"posterior",-76169.5,0
3,"Boundary","",,"posterior",-76164.5,0
3,"Boundary","",,"posterior",-76159.5,0
3,"Boundary","",,"posterior",-76154.5,0
3,"Boundary","",,"posterior",-76149.5,0
3,"Boundary","",,"posterior",-76144.5,0
3,"Boundary","",,"posterior",-76139.5,4.745e-8
3,"Boundary","",,"posterior",-76134.5,0
3,"Boundary","",,"posterior",-76129.5,0
3,"Boundary","",,"posterior",-76124.5,0
3,"Boundary","",,"posterior",-76119.5,0
3,"Boundary","",,"posterior",-76114.5,0
3,"Boundary","",,"posterior",-76109.5,4.745e-8
3,"Boundary","",,"posterior",-76104.5,0
3,"Boundary","",,"posterior",-76099.5,9.467e-8
3,"Boundary","",,"posterior",-76094.5,0
3,"Boundary","",,"posterior",-76089.5,0
3,"Boundary","",,"posterior",-76084.5,0
3,"Boundary","",,"posterior",-76079.5,0
3,"Boundary","",,"posterior",-76074.5,0
3,"Boundary","",,"posterior",-76069.5,4.745e-8
3,"Boundary","",,"posterior",-76064.5,0
3,"Boundary","",,"posterior",-76059.5,0
3,"Boundary","",,"posterior",-76054.5,4.745e-8
3,"Boundary","",,"posterior",-76049.5,0
3,"Boundary","",,"posterior",-76044.5,9.467e-8
3,"Boundary","",,"posterior",-76039.5,0
3,"Boundary","",,"posterior",-76034.5,4.745e-8
3,"Boundary","",,"posterior",-76029.5,0
3,"Boundary","",,"posterior",-76024.5,4.745e-8
3,"Boundary","",,"posterior",-76019.5,0
3,"Boundary","",,"posterior",-76014.5,4.745e-8
3,"Boundary","",,"posterior",-76009.5,0
3,"Boundary","",,"posterior",-76004.5,4.745e-8
3,"Boundary","",,"posterior",-75999.5,0
3,"Boundary","",,"posterior",-75994.5,0
3,"Boundary","",,"posterior",-75989.5,4.745e-8
3,"Boundary","",,"posterior",-75984.5,0
3,"Boundary","",,"posterior",-75979.5,0
3,"Boundary","",,"posterior",-75974.5,4.745e-8
3,"Boundary","",,"posterior",-75969.5,0
3,"Boundary","",,"posterior",-75964.5,0
3,"Boundary","",,"posterior",-75959.5,4.745e-8
