"","","xout"
"1051",2.23204,40270
"1052",2.28844,40280
"1053",2.24328571428571,40290
"1054",2.13042857142857,40300
"1055",2.10877272727273,40310
"1056",2.17831818181818,40320
"1057",2.23122727272727,40330
"1058",2.24531818181818,40340
"1059",2.2564,40350
"1060",2.2404,40360
"1061",2.27218181818182,40370
"1062",2.33581818181818,40380
"1063",2.316,40390
"1064",2.171,40400
"1065",2.07245454545455,40410
"1066",2.15972727272727,40420
"1067",2.247,40430
"1068",2.19235714285714,40440
"1069",2.13771428571429,40450
"1070",2.10536363636364,40460
"1071",2.16218181818182,40470
"1072",2.219,40480
"1073",2.20185714285714,40490
"1074",2.18471428571429,40500
"1075",2.21654545454545,40510
"1076",2.25381818181818,40520
"1077",2.25131818181818,40530
"1078",2.23177272727273,40540
"1079",2.20075,40550
"1080",2.15825,40560
"1081",2.11575,40570
"1082",2.18127272727273,40580
"1083",2.29309090909091,40590
"1084",2.354,40600
"1085",2.364,40610
"1086",2.34636363636364,40620
"1087",2.28727272727273,40630
"1088",2.23941935483871,40640
"1089",2.23651612903226,40650
"1090",2.23361290322581,40660
"1091",2.23109090909091,40670
"1092",2.232,40680
"1093",2.23290909090909,40690
"1094",2.24977272727273,40700
"1095",2.26840909090909,40710
"1096",2.26031818181818,40720
"1097",2.24077272727273,40730
"1098",2.22028571428571,40740
"1099",2.19885714285714,40750
"1100",2.21672727272727,40760
"1101",2.29354545454545,40770
"1102",2.30227272727273,40780
"1103",2.03863636363636,40790
"1104",1.775,40800
"1105",1.81208333333333,40810
"1106",1.84916666666667,40820
"1107",1.88625,40830
"1108",1.92333333333333,40840
"1109",1.94663265306122,40850
"1110",1.91479591836735,40860
"1111",1.88295918367347,40870
"1112",1.85112244897959,40880
"1113",1.81928571428571,40890
"1114",1.76619512195122,40900
"1115",1.66351219512195,40910
"1116",1.56082926829268,40920
"1117",1.45814634146341,40930
"1118",1.38720833333333,40940
"1119",1.44325,40950
"1120",1.49929166666667,40960
"1121",1.55533333333333,40970
"1122",1.611375,40980
"1123",1.649,40990
"1124",1.659,41000
"1125",1.669,41010
"1126",1.679,41020
"1127",1.689,41030
"1128",1.68320408163265,41040
"1129",1.66687755102041,41050
"1130",1.65055102040816,41060
"1131",1.63422448979592,41070
"1132",1.61789795918367,41080
"1133",1.61110416666667,41090
"1134",1.60839583333333,41100
"1135",1.6056875,41110
"1136",1.60297916666667,41120
"1137",1.60027083333333,41130
"1138",1.581625,41140
"1139",1.56120833333333,41150
"1140",1.54079166666667,41160
"1141",1.520375,41170
"1142",1.50487755102041,41180
"1143",1.53365306122449,41190
"1144",1.56242857142857,41200
"1145",1.59120408163265,41210
"1146",1.61997959183673,41220
"1147",1.64628630705394,41230
"1148",1.66271784232365,41240
"1149",1.67914937759336,41250
"1150",1.69558091286307,41260
"1151",1.71201244813278,41270
"1152",1.72844398340249,41280
"1153",1.7448755186722,41290
"1154",1.76130705394191,41300
"1155",1.77773858921162,41310
"1156",1.79417012448133,41320
"1157",1.81060165975104,41330
"1158",1.82703319502075,41340
"1159",1.84346473029046,41350
"1160",1.85989626556017,41360
"1161",1.87632780082988,41370
"1162",1.89275933609959,41380
"1163",1.90919087136929,41390
"1164",1.925622406639,41400
"1165",1.94205394190871,41410
"1166",1.95848547717842,41420
"1167",1.97491701244813,41430
"1168",1.99134854771784,41440
"1169",2.00778008298755,41450
"1170",2.02421161825726,41460
"1171",2.03657971014493,41470
"1172",2.0123768115942,41480
"1173",1.98817391304348,41490
"1174",1.96397101449275,41500
"1175",1.93976811594203,41510
"1176",1.9155652173913,41520
"1177",1.89136231884058,41530
"1178",1.86905263157895,41540
"1179",1.85431578947368,41550
"1180",1.83957894736842,41560
"1181",1.82484210526316,41570
"1182",1.81010526315789,41580
"1183",1.79536842105263,41590
"1184",1.78063157894737,41600
"1185",1.76589473684211,41610
"1186",1.788375,41620
"1187",1.83566666666667,41630
"1188",1.88295833333333,41640
"1189",1.93025,41650
"1190",1.97754166666667,41660
"1191",1.96483333333333,41670
"1192",1.937125,41680
"1193",1.90941666666667,41690
"1194",1.88170833333333,41700
"1195",1.854,41710
"1196",1.90857142857143,41720
"1197",1.96314285714286,41730
"1198",2.01771428571429,41740
"1199",2.0459756097561,41750
"1200",2.04792682926829,41760
"1201",2.04987804878049,41770
"1202",2.05182926829268,41780
"1203",2.04830434782609,41790
"1204",2.0365652173913,41800
"1205",2.02482608695652,41810
"1206",2.01308695652174,41820
"1207",2.00134782608696,41830
"1208",1.98960869565217,41840
"1209",1.97786956521739,41850
"1210",1.9775,41860
"1211",1.9885,41870
"1212",1.9995,41880
"1213",2.0105,41890
"1214",2.0215,41900
"1215",2.0325,41910
"1216",2.0435,41920
"1217",2.0545,41930
"1218",2.0655,41940
"1219",2.056,41950
"1220",2.026,41960
"1221",1.996,41970
"1222",1.966,41980
"1223",1.936,41990
"1224",1.93794545454545,42000
"1225",1.95358181818182,42010
"1226",1.96921818181818,42020
"1227",1.98485454545455,42030
"1228",2.00049090909091,42040
"1229",2.0026,42050
"1230",1.9506,42060
"1231",1.8986,42070
"1232",1.8466,42080
"1233",1.7946,42090
"1234",1.7426,42100
"1235",1.77914285714286,42110
"1236",1.85363265306122,42120
"1237",1.92812244897959,42130
"1238",2.00261224489796,42140
"1239",2.07710204081633,42150
"1240",2.01766666666667,42160
"1241",1.92475,42170
"1242",1.83183333333333,42180
"1243",1.73891666666667,42190
"1244",1.646,42200
"1245",1.60391666666667,42210
"1246",1.56183333333333,42220
"1247",1.51975,42230
"1248",1.47766666666667,42240
"1249",1.46257142857143,42250
"1250",1.55542857142857,42260
"1251",1.64828571428571,42270
"1252",1.74114285714286,42280
"1253",1.834,42290
"1254",1.89548780487805,42300
"1255",1.88378048780488,42310
"1256",1.87207317073171,42320
"1257",1.86036585365854,42330
"1258",1.85902631578947,42340
"1259",1.89915789473684,42350
"1260",1.93928947368421,42360
"1261",1.97942105263158,42370
"1262",2.01955263157895,42380
"1263",2.05968421052632,42390
"1264",2.09981578947368,42400
"1265",2.13994736842105,42410
"1266",2.15029268292683,42420
"1267",2.14078048780488,42430
"1268",2.13126829268293,42440
"1269",2.12175609756098,42450
"1270",2.11145454545455,42460
"1271",2.10036363636364,42470
"1272",2.08927272727273,42480
"1273",2.07818181818182,42490
"1274",2.06709090909091,42500
"1275",2.056,42510
"1276",2.06647619047619,42520
"1277",2.07695238095238,42530
"1278",2.08742857142857,42540
"1279",2.09790476190476,42550
"1280",2.25257142857143,42560
"1281",2.34488235294118,42570
"1282",2.28958823529412,42580
"1283",2.23429411764706,42590
"1284",2.179,42600
"1285",2.20907692307692,42610
"1286",2.52984615384615,42620
"1287",2.36516666666667,42630
"1288",2.3125,42640
"1289",2.21533333333333,42650
"1290",2.15929411764706,42660
"1291",2.15576470588235,42670
"1292",2.15223529411765,42680
"1293",2.14870588235294,42690
"1294",2.17672727272727,42700
"1295",2.21263636363636,42710
"1296",2.1742,42720
"1297",2.09413235294118,42730
"1298",2.08545588235294,42740
"1299",2.07677941176471,42750
"1300",2.06810294117647,42760
"1301",2.05942647058824,42770
"1302",2.05075,42780
"1303",2.04207352941176,42790
"1304",2.04416666666667,42800
"1305",2.07138888888889,42810
"1306",2.14504545454545,42820
"1307",2.14027272727273,42830
"1308",2.1355,42840
"1309",2.13072727272727,42850
"1310",2.12595454545455,42860
"1311",2.28616666666667,42870
"1312",2.248,42880
"1313",2.19466666666667,42890
"1314",2.1565,42900
"1315",2.1335,42910
"1316",2.1105,42920
"1317",2.0875,42930
"1318",2.12968421052632,42940
"1319",2.23705263157895,42950
"1320",2.24271428571429,42960
"1321",2.18057142857143,42970
"1322",2.11842857142857,42980
"1323",2.114,42990
"1324",2.124,43000
"1325",2.1466,43010
"1326",2.1306,43020
"1327",2.1146,43030
"1328",2.0986,43040
"1329",2.0826,43050
"1330",2.0666,43060
"1331",2.0506,43070
"1332",2.0492,43080
"1333",2.0712,43090
"1334",2.0932,43100
"1335",2.1152,43110
"1336",2.13457142857143,43120
"1337",2.15219047619048,43130
"1338",2.1618,43140
"1339",2.1634,43150
"1340",2.165,43160
"1341",2.28136363636364,43170
"1342",2.39772727272727,43180
"1343",2.26722222222222,43190
"1344",2.075,43200
"1345",2.02425925925926,43210
"1346",1.97351851851852,43220
"1347",1.92277777777778,43230
"1348",1.87203703703704,43240
"1349",1.8212962962963,43250
"1350",1.83056097560976,43260
"1351",1.87982926829268,43270
"1352",1.92909756097561,43280
"1353",1.97836585365854,43290
"1354",1.94447058823529,43300
"1355",1.82741176470588,43310
"1356",1.71035294117647,43320
"1357",1.60416393442623,43330
"1358",1.59580327868852,43340
"1359",1.58744262295082,43350
"1360",1.57908196721311,43360
"1361",1.57072131147541,43370
"1362",1.5623606557377,43380
"1363",1.554,43390
"1364",1.59362962962963,43400
"1365",1.63325925925926,43410
"1366",1.67331111111111,43420
"1367",1.71434814814815,43430
"1368",1.75538518518519,43440
"1369",1.79642222222222,43450
"1370",1.83745925925926,43460
"1371",1.8784962962963,43470
"1372",1.91953333333333,43480
"1373",1.96057037037037,43490
"1374",2.00160740740741,43500
"1375",2.04264444444444,43510
"1376",2.08368148148148,43520
"1377",2.12471851851852,43530
"1378",2.16575555555556,43540
"1379",2.20679259259259,43550
"1380",2.1750987654321,43560
"1381",2.12522222222222,43570
"1382",2.07534567901235,43580
"1383",2.02546913580247,43590
"1384",1.97559259259259,43600
"1385",1.92571604938272,43610
"1386",1.87583950617284,43620
"1387",1.82596296296296,43630
"1388",1.76063414634146,43640
"1389",1.68868292682927,43650
"1390",1.61673170731707,43660
"1391",1.54478048780488,43670
"1392",1.54625531914894,43680
"1393",1.59668085106383,43690
"1394",1.64710638297872,43700
"1395",1.69753191489362,43710
"1396",1.74795744680851,43720
"1397",1.76366666666667,43730
"1398",1.77551851851852,43740
"1399",1.78737037037037,43750
"1400",1.79922222222222,43760
"1401",1.81107407407407,43770
"1402",1.80866666666667,43780
"1403",1.792,43790
"1404",1.77533333333333,43800
"1405",1.75866666666667,43810
"1406",1.742,43820
"1407",1.76064864864865,43830
"1408",1.79443243243243,43840
"1409",1.82821621621622,43850
"1410",1.862,43860
"1411",1.89578378378378,43870
"1412",1.92956756756757,43880
"1413",1.96335135135135,43890
"1414",1.98715789473684,43900
"1415",1.98768421052632,43910
"1416",1.98821052631579,43920
"1417",1.98873684210526,43930
"1418",1.98926315789474,43940
"1419",1.98978947368421,43950
"1420",1.99031578947368,43960
"1421",1.99084210526316,43970
"1422",1.99136842105263,43980
"1423",1.99189473684211,43990
"1424",1.98673825503356,44000
"1425",1.9801610738255,44010
"1426",1.97358389261745,44020
"1427",1.9670067114094,44030
"1428",1.96042953020134,44040
"1429",1.95385234899329,44050
"1430",1.94727516778523,44060
"1431",1.94069798657718,44070
"1432",1.93412080536913,44080
"1433",1.92754362416107,44090
"1434",1.92096644295302,44100
"1435",1.91438926174497,44110
"1436",1.90781208053691,44120
"1437",1.90123489932886,44130
"1438",1.89465771812081,44140
"1439",1.89926829268293,44150
"1440",1.90512195121951,44160
"1441",1.9109756097561,44170
"1442",1.91682926829268,44180
"1443",1.85622222222222,44190
"1444",1.779,44200
"1445",1.70177777777778,44210
"1446",1.62455555555556,44220
"1447",1.54733333333333,44230
"1448",1.5027037037037,44240
"1449",1.50696296296296,44250
"1450",1.51122222222222,44260
"1451",1.51548148148148,44270
"1452",1.51974074074074,44280
"1453",1.524,44290
"1454",1.54862962962963,44300
"1455",1.57325925925926,44310
"1456",1.59788888888889,44320
"1457",1.62251851851852,44330
"1458",1.64714814814815,44340
"1459",1.67040425531915,44350
"1460",1.69274468085106,44360
"1461",1.71508510638298,44370
"1462",1.73742553191489,44380
"1463",1.75976595744681,44390
"1464",1.7719375,44400
"1465",1.78297916666667,44410
"1466",1.79402083333333,44420
"1467",1.8050625,44430
"1468",1.8168085106383,44440
"1469",1.83489361702128,44450
"1470",1.85297872340426,44460
"1471",1.87106382978723,44470
"1472",1.88914893617021,44480
"1473",1.89929411764706,44490
"1474",1.89752941176471,44500
"1475",1.89576470588235,44510
"1476",1.894,44520
"1477",1.89223529411765,44530
"1478",1.89047058823529,44540
"1479",1.88870588235294,44550
"1480",1.90663829787234,44560
"1481",1.93770212765957,44570
"1482",1.96876595744681,44580
"1483",1.99982978723404,44590
"1484",2.03089361702128,44600
"1485",2.0300625,44610
"1486",2.0256875,44620
"1487",2.0213125,44630
"1488",2.0169375,44640
"1489",2.01206382978723,44650
"1490",2.00270212765957,44660
"1491",1.99334042553191,44670
"1492",1.98397872340426,44680
"1493",1.9746170212766,44690
"1494",1.95836585365854,44700
"1495",1.93178048780488,44710
"1496",1.90519512195122,44720
"1497",1.87860975609756,44730
"1498",1.84925675675676,44740
"1499",1.81344594594595,44750
"1500",1.77763513513514,44760
"1501",1.74182432432432,44770
"1502",1.70601351351351,44780
"1503",1.6702027027027,44790
"1504",1.63439189189189,44800
"1505",1.59858108108108,44810
"1506",1.64459574468085,44820
"1507",1.69970212765957,44830
"1508",1.7548085106383,44840
"1509",1.80991489361702,44850
"1510",1.85581818181818,44860
"1511",1.86490909090909,44870
"1512",1.874,44880
"1513",1.88309090909091,44890
"1514",1.89218181818182,44900
"1515",1.90127272727273,44910
"1516",1.91036363636364,44920
"1517",1.91945454545455,44930
"1518",1.92854545454545,44940
"1519",1.92022950819672,44950
"1520",1.88580327868852,44960
"1521",1.85137704918033,44970
"1522",1.81695081967213,44980
"1523",1.78252459016393,44990
"1524",1.74809836065574,45000
"1525",1.68843902439024,45010
"1526",1.56990243902439,45020
"1527",1.45136585365854,45030
"1528",1.33282926829268,45040
"1529",1.24656842105263,45050
"1530",1.28941052631579,45060
"1531",1.33225263157895,45070
"1532",1.37509473684211,45080
"1533",1.41793684210526,45090
"1534",1.46077894736842,45100
"1535",1.50362105263158,45110
"1536",1.54646315789474,45120
"1537",1.58930526315789,45130
"1538",1.63214736842105,45140
"1539",1.65238888888889,45150
"1540",1.66294444444444,45160
"1541",1.6735,45170
"1542",1.68405555555556,45180
"1543",1.69461111111111,45190
"1544",1.70372340425532,45200
"1545",1.70946808510638,45210
"1546",1.71521276595745,45220
"1547",1.72095744680851,45230
"1548",1.72670212765957,45240
"1549",1.744125,45250
"1550",1.76933333333333,45260
"1551",1.79454166666667,45270
"1552",1.81975,45280
"1553",1.84495833333333,45290
"1554",1.897,45300
"1555",1.95575,45310
"1556",2.0145,45320
"1557",2.07325,45330
"1558",2.07041176470588,45340
"1559",2.05217647058824,45350
"1560",2.03394117647059,45360
"1561",2.01570588235294,45370
"1562",1.99747058823529,45380
"1563",1.97923529411765,45390
"1564",1.961,45400
"1565",2.1125,45410
"1566",2.264,45420
"1567",2.24927777777778,45430
"1568",2.23455555555556,45440
"1569",2.21983333333333,45450
"1570",2.20125,45460
"1571",2.176875,45470
"1572",2.1525,45480
"1573",2.13520512820513,45490
"1574",2.14623076923077,45500
"1575",2.15725641025641,45510
"1576",2.16828205128205,45520
"1577",2.17585,45530
"1578",2.17535,45540
"1579",2.18509090909091,45550
"1580",2.21872727272727,45560
"1581",2.25236363636364,45570
"1582",2.286,45580
"1583",2.31963636363636,45590
"1584",2.33264285714286,45600
"1585",2.34335714285714,45610
"1586",2.35460714285714,45620
"1587",2.37067857142857,45630
"1588",2.38675,45640
"1589",2.379925,45650
"1590",2.319675,45660
"1591",2.259425,45670
"1592",2.199175,45680
"1593",2.1646875,45690
"1594",2.1903125,45700
"1595",2.2159375,45710
"1596",2.24545833333333,45720
"1597",2.31004166666667,45730
"1598",2.374625,45740
"1599",2.267125,45750
"1600",2.18525,45760
"1601",2.30925,45770
"1602",2.41448387096774,45780
"1603",2.50835483870968,45790
"1604",2.60222580645161,45800
"1605",2.55014285714286,45810
"1606",2.46157142857143,45820
"1607",2.373,45830
"1608",2.307375,45840
"1609",2.24175,45850
"1610",2.176125,45860
"1611",2.1735,45870
"1612",2.18216666666667,45880
"1613",2.173,45890
"1614",2.16383333333333,45900
"1615",2.2504,45910
"1616",2.3609,45920
"1617",2.40966666666667,45930
"1618",2.443,45940
"1619",2.46084615384615,45950
"1620",2.45546153846154,45960
"1621",2.45007692307692,45970
"1622",2.44469230769231,45980
"1623",2.43930769230769,45990
"1624",2.43534285714286,46000
"1625",2.43705714285714,46010
"1626",2.43877142857143,46020
"1627",2.44048571428571,46030
"1628",2.4235,46040
"1629",2.3985,46050
"1630",2.385625,46060
"1631",2.40104166666667,46070
"1632",2.41645833333333,46080
"1633",2.3928,46090
"1634",2.3648,46100
"1635",2.3368,46110
"1636",2.3088,46120
"1637",2.2808,46130
"1638",2.2528,46140
"1639",2.19195,46150
"1640",2.12745,46160
"1641",2.1384375,46170
"1642",2.1578125,46180
"1643",2.1771875,46190
"1644",2.21508333333333,46200
"1645",2.26091666666667,46210
"1646",2.29066101694915,46220
"1647",2.28286440677966,46230
"1648",2.27506779661017,46240
"1649",2.26727118644068,46250
"1650",2.25947457627119,46260
"1651",2.2516779661017,46270
"1652",2.24085714285714,46280
"1653",2.2255,46290
"1654",2.21014285714286,46300
"1655",2.1884,46310
"1656",2.1624,46320
"1657",2.1364,46330
"1658",2.1104,46340
"1659",2.09935714285714,46350
"1660",2.09828571428571,46360
"1661",2.09721428571429,46370
"1662",1.96471428571429,46380
"1663",1.79935714285714,46390
"1664",1.634,46400
"1665",1.62807766990291,46410
"1666",1.62215533980583,46420
"1667",1.61623300970874,46430
"1668",1.61031067961165,46440
"1669",1.60438834951456,46450
"1670",1.59846601941748,46460
"1671",1.59254368932039,46470
"1672",1.5866213592233,46480
"1673",1.58069902912621,46490
"1674",1.57477669902913,46500
"1675",1.59177884615385,46510
"1676",1.61860576923077,46520
"1677",1.64543269230769,46530
"1678",1.67225961538462,46540
"1679",1.69908653846154,46550
"1680",1.72591346153846,46560
"1681",1.75274038461538,46570
"1682",1.77956730769231,46580
"1683",1.80639423076923,46590
"1684",1.83322115384615,46600
"1685",1.84702040816327,46610
"1686",1.83042176870748,46620
"1687",1.8138231292517,46630
"1688",1.79722448979592,46640
"1689",1.78062585034014,46650
"1690",1.76402721088435,46660
"1691",1.74742857142857,46670
"1692",1.73082993197279,46680
"1693",1.71423129251701,46690
"1694",1.69763265306122,46700
"1695",1.68103401360544,46710
"1696",1.66443537414966,46720
"1697",1.64783673469388,46730
"1698",1.6312380952381,46740
"1699",1.61463945578231,46750
"1700",1.63569230769231,46760
"1701",1.68184615384615,46770
"1702",1.728,46780
"1703",1.77415384615385,46790
"1704",1.82030769230769,46800
"1705",1.86646153846154,46810
"1706",1.91261538461538,46820
"1707",1.95876923076923,46830
"1708",2.00492307692308,46840
"1709",2.05107692307692,46850
"1710",2.08229126213592,46860
"1711",2.05374757281553,46870
"1712",2.02520388349515,46880
"1713",1.99666019417476,46890
"1714",1.96811650485437,46900
"1715",1.93957281553398,46910
"1716",1.91102912621359,46920
"1717",1.8824854368932,46930
"1718",1.85394174757282,46940
"1719",1.82539805825243,46950
"1720",1.79685436893204,46960
"1721",1.78225423728814,46970
"1722",1.76920338983051,46980
"1723",1.75615254237288,46990
"1724",1.74310169491525,47000
"1725",1.73005084745763,47010
"1726",1.717,47020
"1727",1.70394915254237,47030
"1728",1.69089830508475,47040
"1729",1.67784745762712,47050
"1730",1.66479661016949,47060
"1731",1.65174576271186,47070
"1732",1.64200970873786,47080
"1733",1.6621067961165,47090
"1734",1.68220388349515,47100
"1735",1.70230097087379,47110
"1736",1.72239805825243,47120
"1737",1.74249514563107,47130
"1738",1.76259223300971,47140
"1739",1.78268932038835,47150
"1740",1.80278640776699,47160
"1741",1.82288349514563,47170
"1742",1.84298058252427,47180
"1743",1.86028155339806,47190
"1744",1.87688349514563,47200
"1745",1.8934854368932,47210
"1746",1.91008737864078,47220
"1747",1.92668932038835,47230
"1748",1.94329126213592,47240
"1749",1.9598932038835,47250
"1750",1.97649514563107,47260
"1751",1.99309708737864,47270
"1752",2.00969902912621,47280
"1753",1.9882027027027,47290
"1754",1.92860810810811,47300
"1755",1.86901351351351,47310
"1756",1.80941891891892,47320
"1757",1.74982432432432,47330
"1758",1.69022972972973,47340
"1759",1.63063513513514,47350
"1760",1.58080769230769,47360
"1761",1.61888461538462,47370
"1762",1.65696153846154,47380
"1763",1.69503846153846,47390
"1764",1.73311538461538,47400
"1765",1.77119230769231,47410
"1766",1.80926923076923,47420
"1767",1.84734615384615,47430
"1768",1.88542307692308,47440
"1769",1.9235,47450
"1770",1.96157692307692,47460
"1771",1.96246601941748,47470
"1772",1.94741747572816,47480
"1773",1.93236893203884,47490
"1774",1.91732038834951,47500
"1775",1.90227184466019,47510
"1776",1.88722330097087,47520
"1777",1.87217475728155,47530
"1778",1.85712621359223,47540
"1779",1.84207766990291,47550
"1780",1.82702912621359,47560
"1781",1.82248979591837,47570
"1782",1.83371428571429,47580
"1783",1.8449387755102,47590
"1784",1.85616326530612,47600
"1785",1.86738775510204,47610
"1786",1.87861224489796,47620
"1787",1.88983673469388,47630
"1788",1.9010612244898,47640
"1789",1.91228571428571,47650
"1790",1.92351020408163,47660
"1791",1.93473469387755,47670
"1792",1.94595918367347,47680
"1793",1.95718367346939,47690
"1794",1.96840816326531,47700
"1795",1.97963265306122,47710
"1796",1.97364423076923,47720
"1797",1.96027884615385,47730
"1798",1.94691346153846,47740
"1799",1.93354807692308,47750
"1800",1.92018269230769,47760
"1801",1.90681730769231,47770
"1802",1.89345192307692,47780
"1803",1.88008653846154,47790
"1804",1.86672115384615,47800
"1805",1.85335576923077,47810
"1806",1.84233783783784,47820
"1807",1.8367972972973,47830
"1808",1.83125675675676,47840
"1809",1.82571621621622,47850
"1810",1.82017567567568,47860
"1811",1.81463513513514,47870
"1812",1.80909459459459,47880
"1813",1.80355405405405,47890
"1814",1.7981186440678,47900
"1815",1.79269491525424,47910
"1816",1.78727118644068,47920
"1817",1.78184745762712,47930
"1818",1.77642372881356,47940
"1819",1.771,47950
"1820",1.76557627118644,47960
"1821",1.76015254237288,47970
"1822",1.75472881355932,47980
"1823",1.74930508474576,47990
"1824",1.7438813559322,48000
"1825",1.74227118644068,48010
"1826",1.77498305084746,48020
"1827",1.80769491525424,48030
"1828",1.84040677966102,48040
"1829",1.8731186440678,48050
"1830",1.90583050847458,48060
"1831",1.92912621359223,48070
"1832",1.9147572815534,48080
"1833",1.90038834951456,48090
"1834",1.88601941747573,48100
"1835",1.87165048543689,48110
"1836",1.85728155339806,48120
"1837",1.84291262135922,48130
"1838",1.82854368932039,48140
"1839",1.81417475728155,48150
"1840",1.79980582524272,48160
"1841",1.78543689320388,48170
"1842",1.78076699029126,48180
"1843",1.77717475728155,48190
"1844",1.77358252427184,48200
"1845",1.76999029126214,48210
"1846",1.76639805825243,48220
"1847",1.76280582524272,48230
"1848",1.75921359223301,48240
"1849",1.7556213592233,48250
"1850",1.75202912621359,48260
"1851",1.74843689320388,48270
"1852",1.73707692307692,48280
"1853",1.72053846153846,48290
"1854",1.704,48300
"1855",1.68746153846154,48310
"1856",1.67092307692308,48320
"1857",1.65438461538462,48330
"1858",1.63784615384615,48340
"1859",1.62130769230769,48350
"1860",1.60476923076923,48360
"1861",1.58823076923077,48370
"1862",1.5756213592233,48380
"1863",1.57872815533981,48390
"1864",1.58183495145631,48400
"1865",1.58494174757282,48410
"1866",1.58804854368932,48420
"1867",1.59115533980583,48430
"1868",1.59426213592233,48440
"1869",1.59736893203883,48450
"1870",1.60047572815534,48460
"1871",1.60358252427184,48470
"1872",1.60668932038835,48480
"1873",1.62117194570136,48490
"1874",1.6369185520362,48500
"1875",1.65266515837104,48510
"1876",1.66841176470588,48520
"1877",1.68415837104072,48530
"1878",1.69990497737557,48540
"1879",1.71565158371041,48550
"1880",1.73139819004525,48560
"1881",1.74714479638009,48570
"1882",1.76289140271493,48580
"1883",1.77863800904977,48590
"1884",1.79438461538462,48600
"1885",1.81013122171946,48610
"1886",1.8258778280543,48620
"1887",1.84162443438914,48630
"1888",1.85737104072398,48640
"1889",1.87311764705882,48650
"1890",1.88886425339367,48660
"1891",1.90461085972851,48670
"1892",1.92035746606335,48680
"1893",1.93610407239819,48690
"1894",1.95185067873303,48700
"1895",1.91761538461538,48710
"1896",1.87088461538462,48720
"1897",1.82415384615385,48730
"1898",1.77742307692308,48740
"1899",1.73069230769231,48750
"1900",1.68396153846154,48760
"1901",1.63723076923077,48770
"1902",1.5905,48780
"1903",1.54376923076923,48790
"1904",1.49703846153846,48800
"1905",1.47186363636364,48810
