index,op,name,z,type,value,probability
3,Boundary,,,posterior,-55714.5,0
3,Boundary,,,posterior,-55709.5,0
3,Boundary,,,posterior,-55704.5,0
3,Boundary,,,posterior,-55699.5,0
3,Boundary,,,posterior,-55694.5,0
3,Boundary,,,posterior,-55689.5,0
3,Boundary,,,posterior,-55684.5,0
3,Boundary,,,posterior,-55679.5,0
3,Boundary,,,posterior,-55674.5,0
3,Boundary,,,posterior,-55669.5,0
3,Boundary,,,posterior,-55664.5,0
3,Boundary,,,posterior,-55659.5,0
3,Boundary,,,posterior,-55654.5,9.48E-08
3,Boundary,,,posterior,-55649.5,0
3,Boundary,,,posterior,-55644.5,0
3,Boundary,,,posterior,-55639.5,0
3,Boundary,,,posterior,-55634.5,4.72E-08
3,Boundary,,,posterior,-55629.5,0
3,Boundary,,,posterior,-55624.5,0
3,Boundary,,,posterior,-55619.5,0
3,Boundary,,,posterior,-55614.5,0
3,Boundary,,,posterior,-55609.5,0
3,Boundary,,,posterior,-55604.5,0
3,Boundary,,,posterior,-55599.5,0
3,Boundary,,,posterior,-55594.5,0
3,Boundary,,,posterior,-55589.5,0
3,Boundary,,,posterior,-55584.5,0
3,Boundary,,,posterior,-55579.5,0
3,Boundary,,,posterior,-55574.5,0
3,Boundary,,,posterior,-55569.5,0
3,Boundary,,,posterior,-55564.5,4.72E-08
3,Boundary,,,posterior,-55559.5,0
3,Boundary,,,posterior,-55554.5,4.72E-08
3,Boundary,,,posterior,-55549.5,0
3,Boundary,,,posterior,-55544.5,0
3,Boundary,,,posterior,-55539.5,9.48E-08
3,Boundary,,,posterior,-55534.5,0
3,Boundary,,,posterior,-55529.5,0
3,Boundary,,,posterior,-55524.5,0
3,Boundary,,,posterior,-55519.5,9.48E-08
3,Boundary,,,posterior,-55514.5,0
3,Boundary,,,posterior,-55509.5,0
3,Boundary,,,posterior,-55504.5,0
3,Boundary,,,posterior,-55499.5,0
3,Boundary,,,posterior,-55494.5,4.72E-08
3,Boundary,,,posterior,-55489.5,0
3,Boundary,,,posterior,-55484.5,0
3,Boundary,,,posterior,-55479.5,0
3,Boundary,,,posterior,-55474.5,0
3,Boundary,,,posterior,-55469.5,0
3,Boundary,,,posterior,-55464.5,0
3,Boundary,,,posterior,-55459.5,0
3,Boundary,,,posterior,-55454.5,0
3,Boundary,,,posterior,-55449.5,4.72E-08
3,Boundary,,,posterior,-55444.5,0
3,Boundary,,,posterior,-55439.5,0
3,Boundary,,,posterior,-55434.5,4.72E-08
3,Boundary,,,posterior,-55429.5,0
3,Boundary,,,posterior,-55424.5,0
3,Boundary,,,posterior,-55419.5,0
3,Boundary,,,posterior,-55414.5,0
3,Boundary,,,posterior,-55409.5,4.72E-08
3,Boundary,,,posterior,-55404.5,0
3,Boundary,,,posterior,-55399.5,0
3,Boundary,,,posterior,-55394.5,0
3,Boundary,,,posterior,-55389.5,0
3,Boundary,,,posterior,-55384.5,0
3,Boundary,,,posterior,-55379.5,0
3,Boundary,,,posterior,-55374.5,0
3,Boundary,,,posterior,-55369.5,0
3,Boundary,,,posterior,-55364.5,0
3,Boundary,,,posterior,-55359.5,0
3,Boundary,,,posterior,-55354.5,0
3,Boundary,,,posterior,-55349.5,0
3,Boundary,,,posterior,-55344.5,0
3,Boundary,,,posterior,-55339.5,4.72E-08
3,Boundary,,,posterior,-55334.5,0
3,Boundary,,,posterior,-55329.5,0
3,Boundary,,,posterior,-55324.5,0
3,Boundary,,,posterior,-55319.5,0
3,Boundary,,,posterior,-55314.5,0
3,Boundary,,,posterior,-55309.5,0
3,Boundary,,,posterior,-55304.5,0
3,Boundary,,,posterior,-55299.5,0
3,Boundary,,,posterior,-55294.5,0
3,Boundary,,,posterior,-55289.5,0
3,Boundary,,,posterior,-55284.5,4.72E-08
3,Boundary,,,posterior,-55279.5,0
3,Boundary,,,posterior,-55274.5,0
3,Boundary,,,posterior,-55269.5,0
3,Boundary,,,posterior,-55264.5,0
3,Boundary,,,posterior,-55259.5,4.72E-08
3,Boundary,,,posterior,-55254.5,0
3,Boundary,,,posterior,-55249.5,0
3,Boundary,,,posterior,-55244.5,4.72E-08
3,Boundary,,,posterior,-55239.5,0
3,Boundary,,,posterior,-55234.5,0
3,Boundary,,,posterior,-55229.5,0
3,Boundary,,,posterior,-55224.5,4.72E-08
3,Boundary,,,posterior,-55219.5,0
3,Boundary,,,posterior,-55214.5,0
3,Boundary,,,posterior,-55209.5,0
3,Boundary,,,posterior,-55204.5,0
3,Boundary,,,posterior,-55199.5,0
3,Boundary,,,posterior,-55194.5,0
3,Boundary,,,posterior,-55189.5,0
3,Boundary,,,posterior,-55184.5,0
3,Boundary,,,posterior,-55179.5,0
3,Boundary,,,posterior,-55174.5,0
3,Boundary,,,posterior,-55169.5,0
3,Boundary,,,posterior,-55164.5,4.72E-08
3,Boundary,,,posterior,-55159.5,0
3,Boundary,,,posterior,-55154.5,0
3,Boundary,,,posterior,-55149.5,0
3,Boundary,,,posterior,-55144.5,0
3,Boundary,,,posterior,-55139.5,0
3,Boundary,,,posterior,-55134.5,0
3,Boundary,,,posterior,-55129.5,4.72E-08
3,Boundary,,,posterior,-55124.5,0
3,Boundary,,,posterior,-55119.5,0
3,Boundary,,,posterior,-55114.5,0
3,Boundary,,,posterior,-55109.5,0
3,Boundary,,,posterior,-55104.5,4.72E-08
3,Boundary,,,posterior,-55099.5,0
3,Boundary,,,posterior,-55094.5,0
3,Boundary,,,posterior,-55089.5,0
3,Boundary,,,posterior,-55084.5,0
3,Boundary,,,posterior,-55079.5,0
3,Boundary,,,posterior,-55074.5,0
3,Boundary,,,posterior,-55069.5,0
3,Boundary,,,posterior,-55064.5,0
3,Boundary,,,posterior,-55059.5,1.42E-07
3,Boundary,,,posterior,-55054.5,0
3,Boundary,,,posterior,-55049.5,0
3,Boundary,,,posterior,-55044.5,0
3,Boundary,,,posterior,-55039.5,0
3,Boundary,,,posterior,-55034.5,4.72E-08
3,Boundary,,,posterior,-55029.5,0
3,Boundary,,,posterior,-55024.5,0
3,Boundary,,,posterior,-55019.5,0
3,Boundary,,,posterior,-55014.5,4.72E-08
3,Boundary,,,posterior,-55009.5,0
3,Boundary,,,posterior,-55004.5,0
3,Boundary,,,posterior,-54999.5,0
3,Boundary,,,posterior,-54994.5,4.72E-08
3,Boundary,,,posterior,-54989.5,0
3,Boundary,,,posterior,-54984.5,0
3,Boundary,,,posterior,-54979.5,0
3,Boundary,,,posterior,-54974.5,0
3,Boundary,,,posterior,-54969.5,0
3,Boundary,,,posterior,-54964.5,0
3,Boundary,,,posterior,-54959.5,0
3,Boundary,,,posterior,-54954.5,0
3,Boundary,,,posterior,-54949.5,0
3,Boundary,,,posterior,-54944.5,0
3,Boundary,,,posterior,-54939.5,0
3,Boundary,,,posterior,-54934.5,0
3,Boundary,,,posterior,-54929.5,9.48E-08
3,Boundary,,,posterior,-54924.5,4.72E-08
3,Boundary,,,posterior,-54919.5,0
3,Boundary,,,posterior,-54914.5,0
3,Boundary,,,posterior,-54909.5,4.72E-08
3,Boundary,,,posterior,-54904.5,0
3,Boundary,,,posterior,-54899.5,0
3,Boundary,,,posterior,-54894.5,0
3,Boundary,,,posterior,-54889.5,0
3,Boundary,,,posterior,-54884.5,4.72E-08
3,Boundary,,,posterior,-54879.5,0
3,Boundary,,,posterior,-54874.5,4.72E-08
3,Boundary,,,posterior,-54869.5,4.72E-08
3,Boundary,,,posterior,-54864.5,0
3,Boundary,,,posterior,-54859.5,0
3,Boundary,,,posterior,-54854.5,0
3,Boundary,,,posterior,-54849.5,0
3,Boundary,,,posterior,-54844.5,0
3,Boundary,,,posterior,-54839.5,0
3,Boundary,,,posterior,-54834.5,0
3,Boundary,,,posterior,-54829.5,0
3,Boundary,,,posterior,-54824.5,0
3,Boundary,,,posterior,-54819.5,0
3,Boundary,,,posterior,-54814.5,0
3,Boundary,,,posterior,-54809.5,0
3,Boundary,,,posterior,-54804.5,4.72E-08
3,Boundary,,,posterior,-54799.5,0
3,Boundary,,,posterior,-54794.5,0
3,Boundary,,,posterior,-54789.5,0
3,Boundary,,,posterior,-54784.5,0
3,Boundary,,,posterior,-54779.5,4.72E-08
3,Boundary,,,posterior,-54774.5,4.72E-08
3,Boundary,,,posterior,-54769.5,0
3,Boundary,,,posterior,-54764.5,0
3,Boundary,,,posterior,-54759.5,0
3,Boundary,,,posterior,-54754.5,0
3,Boundary,,,posterior,-54749.5,0
3,Boundary,,,posterior,-54744.5,0
3,Boundary,,,posterior,-54739.5,9.48E-08
3,Boundary,,,posterior,-54734.5,0
3,Boundary,,,posterior,-54729.5,0
3,Boundary,,,posterior,-54724.5,0
3,Boundary,,,posterior,-54719.5,0
3,Boundary,,,posterior,-54714.5,0
3,Boundary,,,posterior,-54709.5,0
3,Boundary,,,posterior,-54704.5,0
3,Boundary,,,posterior,-54699.5,4.72E-08
3,Boundary,,,posterior,-54694.5,0
3,Boundary,,,posterior,-54689.5,0
3,Boundary,,,posterior,-54684.5,0
3,Boundary,,,posterior,-54679.5,0
3,Boundary,,,posterior,-54674.5,0
3,Boundary,,,posterior,-54669.5,4.72E-08
3,Boundary,,,posterior,-54664.5,0
3,Boundary,,,posterior,-54659.5,4.72E-08
3,Boundary,,,posterior,-54654.5,0
3,Boundary,,,posterior,-54649.5,0
3,Boundary,,,posterior,-54644.5,4.72E-08
3,Boundary,,,posterior,-54639.5,0
3,Boundary,,,posterior,-54634.5,0
3,Boundary,,,posterior,-54629.5,0
3,Boundary,,,posterior,-54624.5,0
3,Boundary,,,posterior,-54619.5,4.72E-08
3,Boundary,,,posterior,-54614.5,0
3,Boundary,,,posterior,-54609.5,0
3,Boundary,,,posterior,-54604.5,4.72E-08
3,Boundary,,,posterior,-54599.5,1.42E-07
3,Boundary,,,posterior,-54594.5,0
3,Boundary,,,posterior,-54589.5,0
3,Boundary,,,posterior,-54584.5,0
3,Boundary,,,posterior,-54579.5,0
3,Boundary,,,posterior,-54574.5,0
3,Boundary,,,posterior,-54569.5,0
3,Boundary,,,posterior,-54564.5,0
3,Boundary,,,posterior,-54559.5,0
3,Boundary,,,posterior,-54554.5,4.72E-08
3,Boundary,,,posterior,-54549.5,0
3,Boundary,,,posterior,-54544.5,4.72E-08
3,Boundary,,,posterior,-54539.5,0
3,Boundary,,,posterior,-54534.5,0
3,Boundary,,,posterior,-54529.5,0
3,Boundary,,,posterior,-54524.5,4.72E-08
3,Boundary,,,posterior,-54519.5,0
3,Boundary,,,posterior,-54514.5,4.72E-08
3,Boundary,,,posterior,-54509.5,0
3,Boundary,,,posterior,-54504.5,9.48E-08
3,Boundary,,,posterior,-54499.5,4.72E-08
3,Boundary,,,posterior,-54494.5,0
3,Boundary,,,posterior,-54489.5,0
3,Boundary,,,posterior,-54484.5,0
3,Boundary,,,posterior,-54479.5,0
3,Boundary,,,posterior,-54474.5,0
3,Boundary,,,posterior,-54469.5,0
3,Boundary,,,posterior,-54464.5,0
3,Boundary,,,posterior,-54459.5,0
3,Boundary,,,posterior,-54454.5,4.72E-08
3,Boundary,,,posterior,-54449.5,0
3,Boundary,,,posterior,-54444.5,4.72E-08
3,Boundary,,,posterior,-54439.5,0
3,Boundary,,,posterior,-54434.5,4.72E-08
3,Boundary,,,posterior,-54429.5,0
3,Boundary,,,posterior,-54424.5,0
3,Boundary,,,posterior,-54419.5,9.48E-08
3,Boundary,,,posterior,-54414.5,9.48E-08
3,Boundary,,,posterior,-54409.5,0
3,Boundary,,,posterior,-54404.5,0
3,Boundary,,,posterior,-54399.5,9.48E-08
3,Boundary,,,posterior,-54394.5,0
3,Boundary,,,posterior,-54389.5,4.72E-08
3,Boundary,,,posterior,-54384.5,0
3,Boundary,,,posterior,-54379.5,0
3,Boundary,,,posterior,-54374.5,0
3,Boundary,,,posterior,-54369.5,0
3,Boundary,,,posterior,-54364.5,0
3,Boundary,,,posterior,-54359.5,0
3,Boundary,,,posterior,-54354.5,0
3,Boundary,,,posterior,-54349.5,0
3,Boundary,,,posterior,-54344.5,0
3,Boundary,,,posterior,-54339.5,0
3,Boundary,,,posterior,-54334.5,4.72E-08
3,Boundary,,,posterior,-54329.5,4.72E-08
3,Boundary,,,posterior,-54324.5,4.72E-08
3,Boundary,,,posterior,-54319.5,0
3,Boundary,,,posterior,-54314.5,0
3,Boundary,,,posterior,-54309.5,9.48E-08
3,Boundary,,,posterior,-54304.5,4.72E-08
3,Boundary,,,posterior,-54299.5,4.72E-08
3,Boundary,,,posterior,-54294.5,0
3,Boundary,,,posterior,-54289.5,0
3,Boundary,,,posterior,-54284.5,0
3,Boundary,,,posterior,-54279.5,0
3,Boundary,,,posterior,-54274.5,0
3,Boundary,,,posterior,-54269.5,0
3,Boundary,,,posterior,-54264.5,0
3,Boundary,,,posterior,-54259.5,0
3,Boundary,,,posterior,-54254.5,0
3,Boundary,,,posterior,-54249.5,0
3,Boundary,,,posterior,-54244.5,0
3,Boundary,,,posterior,-54239.5,0
3,Boundary,,,posterior,-54234.5,4.72E-08
3,Boundary,,,posterior,-54229.5,0
3,Boundary,,,posterior,-54224.5,0
3,Boundary,,,posterior,-54219.5,0
3,Boundary,,,posterior,-54214.5,4.72E-08
3,Boundary,,,posterior,-54209.5,0
3,Boundary,,,posterior,-54204.5,0
3,Boundary,,,posterior,-54199.5,0
3,Boundary,,,posterior,-54194.5,0
3,Boundary,,,posterior,-54189.5,0
3,Boundary,,,posterior,-54184.5,4.72E-08
3,Boundary,,,posterior,-54179.5,1.90E-07
3,Boundary,,,posterior,-54174.5,0
3,Boundary,,,posterior,-54169.5,0
3,Boundary,,,posterior,-54164.5,4.72E-08
3,Boundary,,,posterior,-54159.5,1.42E-07
3,Boundary,,,posterior,-54154.5,4.72E-08
3,Boundary,,,posterior,-54149.5,0
3,Boundary,,,posterior,-54144.5,0
3,Boundary,,,posterior,-54139.5,0
3,Boundary,,,posterior,-54134.5,4.72E-08
3,Boundary,,,posterior,-54129.5,0
3,Boundary,,,posterior,-54124.5,0
3,Boundary,,,posterior,-54119.5,0
3,Boundary,,,posterior,-54114.5,9.48E-08
3,Boundary,,,posterior,-54109.5,4.72E-08
3,Boundary,,,posterior,-54104.5,0
3,Boundary,,,posterior,-54099.5,4.72E-08
3,Boundary,,,posterior,-54094.5,4.72E-08
3,Boundary,,,posterior,-54089.5,0
3,Boundary,,,posterior,-54084.5,4.72E-08
3,Boundary,,,posterior,-54079.5,9.48E-08
3,Boundary,,,posterior,-54074.5,0
3,Boundary,,,posterior,-54069.5,0
3,Boundary,,,posterior,-54064.5,0
3,Boundary,,,posterior,-54059.5,4.72E-08
3,Boundary,,,posterior,-54054.5,0
3,Boundary,,,posterior,-54049.5,0
3,Boundary,,,posterior,-54044.5,0
3,Boundary,,,posterior,-54039.5,0
3,Boundary,,,posterior,-54034.5,4.72E-08
3,Boundary,,,posterior,-54029.5,1.42E-07
3,Boundary,,,posterior,-54024.5,0
3,Boundary,,,posterior,-54019.5,0
3,Boundary,,,posterior,-54014.5,0
3,Boundary,,,posterior,-54009.5,0
3,Boundary,,,posterior,-54004.5,0
3,Boundary,,,posterior,-53999.5,4.72E-08
3,Boundary,,,posterior,-53994.5,0
3,Boundary,,,posterior,-53989.5,9.48E-08
3,Boundary,,,posterior,-53984.5,0
3,Boundary,,,posterior,-53979.5,4.72E-08
3,Boundary,,,posterior,-53974.5,0
3,Boundary,,,posterior,-53969.5,4.72E-08
3,Boundary,,,posterior,-53964.5,4.72E-08
3,Boundary,,,posterior,-53959.5,0
3,Boundary,,,posterior,-53954.5,0
3,Boundary,,,posterior,-53949.5,4.72E-08
3,Boundary,,,posterior,-53944.5,0
3,Boundary,,,posterior,-53939.5,0
3,Boundary,,,posterior,-53934.5,4.72E-08
3,Boundary,,,posterior,-53929.5,0
3,Boundary,,,posterior,-53924.5,0
3,Boundary,,,posterior,-53919.5,0
3,Boundary,,,posterior,-53914.5,4.72E-08
3,Boundary,,,posterior,-53909.5,0
3,Boundary,,,posterior,-53904.5,4.72E-08
3,Boundary,,,posterior,-53899.5,0
3,Boundary,,,posterior,-53894.5,0
3,Boundary,,,posterior,-53889.5,9.48E-08
3,Boundary,,,posterior,-53884.5,0
3,Boundary,,,posterior,-53879.5,4.72E-08
3,Boundary,,,posterior,-53874.5,0
3,Boundary,,,posterior,-53869.5,4.72E-08
3,Boundary,,,posterior,-53864.5,1.42E-07
3,Boundary,,,posterior,-53859.5,0
3,Boundary,,,posterior,-53854.5,9.48E-08
3,Boundary,,,posterior,-53849.5,0
3,Boundary,,,posterior,-53844.5,4.72E-08
3,Boundary,,,posterior,-53839.5,4.72E-08
3,Boundary,,,posterior,-53834.5,9.48E-08
3,Boundary,,,posterior,-53829.5,0
3,Boundary,,,posterior,-53824.5,0
3,Boundary,,,posterior,-53819.5,0
3,Boundary,,,posterior,-53814.5,4.72E-08
3,Boundary,,,posterior,-53809.5,4.72E-08
3,Boundary,,,posterior,-53804.5,9.48E-08
3,Boundary,,,posterior,-53799.5,0
3,Boundary,,,posterior,-53794.5,0
3,Boundary,,,posterior,-53789.5,0
3,Boundary,,,posterior,-53784.5,1.42E-07
3,Boundary,,,posterior,-53779.5,0
3,Boundary,,,posterior,-53774.5,0
3,Boundary,,,posterior,-53769.5,4.72E-08
3,Boundary,,,posterior,-53764.5,0
3,Boundary,,,posterior,-53759.5,4.72E-08
3,Boundary,,,posterior,-53754.5,0
3,Boundary,,,posterior,-53749.5,4.26E-07
3,Boundary,,,posterior,-53744.5,9.48E-08
3,Boundary,,,posterior,-53739.5,4.72E-08
3,Boundary,,,posterior,-53734.5,9.48E-08
3,Boundary,,,posterior,-53729.5,4.72E-08
3,Boundary,,,posterior,-53724.5,0
3,Boundary,,,posterior,-53719.5,1.42E-07
3,Boundary,,,posterior,-53714.5,0
3,Boundary,,,posterior,-53709.5,4.72E-08
3,Boundary,,,posterior,-53704.5,0
3,Boundary,,,posterior,-53699.5,0
3,Boundary,,,posterior,-53694.5,0
3,Boundary,,,posterior,-53689.5,4.72E-08
3,Boundary,,,posterior,-53684.5,4.72E-08
3,Boundary,,,posterior,-53679.5,9.48E-08
3,Boundary,,,posterior,-53674.5,0
3,Boundary,,,posterior,-53669.5,0
3,Boundary,,,posterior,-53664.5,0
3,Boundary,,,posterior,-53659.5,0
3,Boundary,,,posterior,-53654.5,0
3,Boundary,,,posterior,-53649.5,0
3,Boundary,,,posterior,-53644.5,4.72E-08
3,Boundary,,,posterior,-53639.5,0
3,Boundary,,,posterior,-53634.5,4.72E-08
3,Boundary,,,posterior,-53629.5,0
3,Boundary,,,posterior,-53624.5,4.72E-08
3,Boundary,,,posterior,-53619.5,4.72E-08
3,Boundary,,,posterior,-53614.5,0
3,Boundary,,,posterior,-53609.5,4.72E-08
3,Boundary,,,posterior,-53604.5,0
3,Boundary,,,posterior,-53599.5,4.72E-08
3,Boundary,,,posterior,-53594.5,9.48E-08
3,Boundary,,,posterior,-53589.5,0
3,Boundary,,,posterior,-53584.5,4.72E-08
3,Boundary,,,posterior,-53579.5,9.48E-08
3,Boundary,,,posterior,-53574.5,0
3,Boundary,,,posterior,-53569.5,0
3,Boundary,,,posterior,-53564.5,0
3,Boundary,,,posterior,-53559.5,0
3,Boundary,,,posterior,-53554.5,0
3,Boundary,,,posterior,-53549.5,4.72E-08
3,Boundary,,,posterior,-53544.5,1.42E-07
3,Boundary,,,posterior,-53539.5,0
3,Boundary,,,posterior,-53534.5,0
3,Boundary,,,posterior,-53529.5,4.72E-08
3,Boundary,,,posterior,-53524.5,9.48E-08
3,Boundary,,,posterior,-53519.5,1.90E-07
3,Boundary,,,posterior,-53514.5,0
3,Boundary,,,posterior,-53509.5,0
3,Boundary,,,posterior,-53504.5,4.72E-08
3,Boundary,,,posterior,-53499.5,1.42E-07
3,Boundary,,,posterior,-53494.5,0
3,Boundary,,,posterior,-53489.5,0
3,Boundary,,,posterior,-53484.5,0
3,Boundary,,,posterior,-53479.5,0
3,Boundary,,,posterior,-53474.5,0
3,Boundary,,,posterior,-53469.5,0
3,Boundary,,,posterior,-53464.5,0
3,Boundary,,,posterior,-53459.5,0
3,Boundary,,,posterior,-53454.5,4.72E-08
3,Boundary,,,posterior,-53449.5,0
3,Boundary,,,posterior,-53444.5,1.42E-07
3,Boundary,,,posterior,-53439.5,0
3,Boundary,,,posterior,-53434.5,0
3,Boundary,,,posterior,-53429.5,4.72E-08
3,Boundary,,,posterior,-53424.5,9.48E-08
3,Boundary,,,posterior,-53419.5,9.48E-08
3,Boundary,,,posterior,-53414.5,4.72E-08
3,Boundary,,,posterior,-53409.5,9.48E-08
3,Boundary,,,posterior,-53404.5,4.72E-08
3,Boundary,,,posterior,-53399.5,0
3,Boundary,,,posterior,-53394.5,9.48E-08
3,Boundary,,,posterior,-53389.5,0
3,Boundary,,,posterior,-53384.5,0
3,Boundary,,,posterior,-53379.5,4.72E-08
3,Boundary,,,posterior,-53374.5,1.42E-07
3,Boundary,,,posterior,-53369.5,0
3,Boundary,,,posterior,-53364.5,9.48E-08
3,Boundary,,,posterior,-53359.5,0
3,Boundary,,,posterior,-53354.5,4.72E-08
3,Boundary,,,posterior,-53349.5,0
3,Boundary,,,posterior,-53344.5,0
3,Boundary,,,posterior,-53339.5,0
3,Boundary,,,posterior,-53334.5,0
3,Boundary,,,posterior,-53329.5,0
3,Boundary,,,posterior,-53324.5,9.48E-08
3,Boundary,,,posterior,-53319.5,2.37E-07
3,Boundary,,,posterior,-53314.5,0
3,Boundary,,,posterior,-53309.5,0
3,Boundary,,,posterior,-53304.5,9.48E-08
3,Boundary,,,posterior,-53299.5,4.72E-08
3,Boundary,,,posterior,-53294.5,0
