index,op,name,z,type,value,probability
3,Boundary,,,posterior,-63994.5,0
3,Boundary,,,posterior,-63989.5,4.72E-08
3,Boundary,,,posterior,-63984.5,0
3,Boundary,,,posterior,-63979.5,0
3,Boundary,,,posterior,-63974.5,0
3,Boundary,,,posterior,-63969.5,0
3,Boundary,,,posterior,-63964.5,0
3,Boundary,,,posterior,-63959.5,0
3,Boundary,,,posterior,-63954.5,0
3,Boundary,,,posterior,-63949.5,0
3,Boundary,,,posterior,-63944.5,0
3,Boundary,,,posterior,-63939.5,0
3,Boundary,,,posterior,-63934.5,0
3,Boundary,,,posterior,-63929.5,0
3,Boundary,,,posterior,-63924.5,0
3,Boundary,,,posterior,-63919.5,0
3,Boundary,,,posterior,-63914.5,4.72E-08
3,Boundary,,,posterior,-63909.5,0
3,Boundary,,,posterior,-63904.5,0
3,Boundary,,,posterior,-63899.5,0
3,Boundary,,,posterior,-63894.5,0
3,Boundary,,,posterior,-63889.5,0
3,Boundary,,,posterior,-63884.5,0
3,Boundary,,,posterior,-63879.5,0
3,Boundary,,,posterior,-63874.5,0
3,Boundary,,,posterior,-63869.5,0
3,Boundary,,,posterior,-63864.5,0
3,Boundary,,,posterior,-63859.5,0
3,Boundary,,,posterior,-63854.5,0
3,Boundary,,,posterior,-63849.5,0
3,Boundary,,,posterior,-63844.5,0
3,Boundary,,,posterior,-63839.5,0
3,Boundary,,,posterior,-63834.5,0
3,Boundary,,,posterior,-63829.5,0
3,Boundary,,,posterior,-63824.5,0
3,Boundary,,,posterior,-63819.5,0
3,Boundary,,,posterior,-63814.5,0
3,Boundary,,,posterior,-63809.5,0
3,Boundary,,,posterior,-63804.5,0
3,Boundary,,,posterior,-63799.5,0
3,Boundary,,,posterior,-63794.5,4.72E-08
3,Boundary,,,posterior,-63789.5,0
3,Boundary,,,posterior,-63784.5,0
3,Boundary,,,posterior,-63779.5,0
3,Boundary,,,posterior,-63774.5,0
3,Boundary,,,posterior,-63769.5,0
3,Boundary,,,posterior,-63764.5,0
3,Boundary,,,posterior,-63759.5,0
3,Boundary,,,posterior,-63754.5,0
3,Boundary,,,posterior,-63749.5,4.72E-08
3,Boundary,,,posterior,-63744.5,0
3,Boundary,,,posterior,-63739.5,0
3,Boundary,,,posterior,-63734.5,0
3,Boundary,,,posterior,-63729.5,0
3,Boundary,,,posterior,-63724.5,0
3,Boundary,,,posterior,-63719.5,0
3,Boundary,,,posterior,-63714.5,0
3,Boundary,,,posterior,-63709.5,0
3,Boundary,,,posterior,-63704.5,0
3,Boundary,,,posterior,-63699.5,0
3,Boundary,,,posterior,-63694.5,0
3,Boundary,,,posterior,-63689.5,0
3,Boundary,,,posterior,-63684.5,0
3,Boundary,,,posterior,-63679.5,0
3,Boundary,,,posterior,-63674.5,0
3,Boundary,,,posterior,-63669.5,0
3,Boundary,,,posterior,-63664.5,4.72E-08
3,Boundary,,,posterior,-63659.5,0
3,Boundary,,,posterior,-63654.5,0
3,Boundary,,,posterior,-63649.5,0
3,Boundary,,,posterior,-63644.5,0
3,Boundary,,,posterior,-63639.5,0
3,Boundary,,,posterior,-63634.5,0
3,Boundary,,,posterior,-63629.5,0
3,Boundary,,,posterior,-63624.5,0
3,Boundary,,,posterior,-63619.5,0
3,Boundary,,,posterior,-63614.5,0
3,Boundary,,,posterior,-63609.5,0
3,Boundary,,,posterior,-63604.5,0
3,Boundary,,,posterior,-63599.5,0
3,Boundary,,,posterior,-63594.5,0
3,Boundary,,,posterior,-63589.5,0
3,Boundary,,,posterior,-63584.5,0
3,Boundary,,,posterior,-63579.5,4.72E-08
3,Boundary,,,posterior,-63574.5,9.47E-08
3,Boundary,,,posterior,-63569.5,0
3,Boundary,,,posterior,-63564.5,0
3,Boundary,,,posterior,-63559.5,4.72E-08
3,Boundary,,,posterior,-63554.5,0
3,Boundary,,,posterior,-63549.5,0
3,Boundary,,,posterior,-63544.5,4.72E-08
3,Boundary,,,posterior,-63539.5,0
3,Boundary,,,posterior,-63534.5,0
3,Boundary,,,posterior,-63529.5,0
3,Boundary,,,posterior,-63524.5,0
3,Boundary,,,posterior,-63519.5,0
3,Boundary,,,posterior,-63514.5,0
3,Boundary,,,posterior,-63509.5,4.72E-08
3,Boundary,,,posterior,-63504.5,0
3,Boundary,,,posterior,-63499.5,0
3,Boundary,,,posterior,-63494.5,0
3,Boundary,,,posterior,-63489.5,0
3,Boundary,,,posterior,-63484.5,0
3,Boundary,,,posterior,-63479.5,0
3,Boundary,,,posterior,-63474.5,0
3,Boundary,,,posterior,-63469.5,0
3,Boundary,,,posterior,-63464.5,0
3,Boundary,,,posterior,-63459.5,0
3,Boundary,,,posterior,-63454.5,0
3,Boundary,,,posterior,-63449.5,0
3,Boundary,,,posterior,-63444.5,0
3,Boundary,,,posterior,-63439.5,0
3,Boundary,,,posterior,-63434.5,0
3,Boundary,,,posterior,-63429.5,0
3,Boundary,,,posterior,-63424.5,0
3,Boundary,,,posterior,-63419.5,0
3,Boundary,,,posterior,-63414.5,0
3,Boundary,,,posterior,-63409.5,0
3,Boundary,,,posterior,-63404.5,0
3,Boundary,,,posterior,-63399.5,0
3,Boundary,,,posterior,-63394.5,0
3,Boundary,,,posterior,-63389.5,0
3,Boundary,,,posterior,-63384.5,0
3,Boundary,,,posterior,-63379.5,4.72E-08
3,Boundary,,,posterior,-63374.5,0
3,Boundary,,,posterior,-63369.5,0
3,Boundary,,,posterior,-63364.5,0
3,Boundary,,,posterior,-63359.5,0
3,Boundary,,,posterior,-63354.5,0
3,Boundary,,,posterior,-63349.5,0
3,Boundary,,,posterior,-63344.5,0
3,Boundary,,,posterior,-63339.5,0
3,Boundary,,,posterior,-63334.5,0
3,Boundary,,,posterior,-63329.5,0
3,Boundary,,,posterior,-63324.5,0
3,Boundary,,,posterior,-63319.5,0
3,Boundary,,,posterior,-63314.5,4.72E-08
3,Boundary,,,posterior,-63309.5,0
3,Boundary,,,posterior,-63304.5,0
3,Boundary,,,posterior,-63299.5,0
3,Boundary,,,posterior,-63294.5,0
3,Boundary,,,posterior,-63289.5,0
3,Boundary,,,posterior,-63284.5,0
3,Boundary,,,posterior,-63279.5,4.72E-08
3,Boundary,,,posterior,-63274.5,4.72E-08
3,Boundary,,,posterior,-63269.5,0
3,Boundary,,,posterior,-63264.5,0
3,Boundary,,,posterior,-63259.5,9.47E-08
3,Boundary,,,posterior,-63254.5,0
3,Boundary,,,posterior,-63249.5,4.72E-08
3,Boundary,,,posterior,-63244.5,0
3,Boundary,,,posterior,-63239.5,0
3,Boundary,,,posterior,-63234.5,0
3,Boundary,,,posterior,-63229.5,0
3,Boundary,,,posterior,-63224.5,0
3,Boundary,,,posterior,-63219.5,0
3,Boundary,,,posterior,-63214.5,0
3,Boundary,,,posterior,-63209.5,0
3,Boundary,,,posterior,-63204.5,4.72E-08
3,Boundary,,,posterior,-63199.5,4.72E-08
3,Boundary,,,posterior,-63194.5,0
3,Boundary,,,posterior,-63189.5,0
3,Boundary,,,posterior,-63184.5,0
3,Boundary,,,posterior,-63179.5,0
