"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-72359.5,0.0000025568
3,"Boundary","",,"posterior",-72354.5,0.0000029355
3,"Boundary","",,"posterior",-72349.5,0.0000022254
3,"Boundary","",,"posterior",-72344.5,0.0000025568
3,"Boundary","",,"posterior",-72339.5,0.0000024621
3,"Boundary","",,"posterior",-72334.5,0.0000026515
3,"Boundary","",,"posterior",-72329.5,0.0000026988
3,"Boundary","",,"posterior",-72324.5,0.0000027936
3,"Boundary","",,"posterior",-72319.5,0.0000024148
3,"Boundary","",,"posterior",-72314.5,0.000003456
3,"Boundary","",,"posterior",-72309.5,0.0000027462
3,"Boundary","",,"posterior",-72304.5,0.0000025094
3,"Boundary","",,"posterior",-72299.5,0.0000024621
3,"Boundary","",,"posterior",-72294.5,0.0000026988
3,"Boundary","",,"posterior",-72289.5,0.0000019886
3,"Boundary","",,"posterior",-72284.5,0.0000026988
3,"Boundary","",,"posterior",-72279.5,0.0000027936
3,"Boundary","",,"posterior",-72274.5,0.0000028882
3,"Boundary","",,"posterior",-72269.5,0.0000026042
3,"Boundary","",,"posterior",-72264.5,0.000003314
3,"Boundary","",,"posterior",-72259.5,0.0000023201
3,"Boundary","",,"posterior",-72254.5,0.0000029355
3,"Boundary","",,"posterior",-72249.5,0.0000025568
3,"Boundary","",,"posterior",-72244.5,0.00000322
3,"Boundary","",,"posterior",-72239.5,0.0000024148
3,"Boundary","",,"posterior",-72234.5,0.000002036
3,"Boundary","",,"posterior",-72229.5,0.0000024148
3,"Boundary","",,"posterior",-72224.5,0.0000018466
3,"Boundary","",,"posterior",-72219.5,0.0000023201
3,"Boundary","",,"posterior",-72214.5,0.0000028882
3,"Boundary","",,"posterior",-72209.5,0.000003409
3,"Boundary","",,"posterior",-72204.5,0.0000027462
3,"Boundary","",,"posterior",-72199.5,0.000003314
3,"Boundary","",,"posterior",-72194.5,0.0000025568
3,"Boundary","",,"posterior",-72189.5,0.0000025094
3,"Boundary","",,"posterior",-72184.5,0.0000025094
3,"Boundary","",,"posterior",-72179.5,0.0000029355
3,"Boundary","",,"posterior",-72174.5,0.000002983
3,"Boundary","",,"posterior",-72169.5,0.0000031249
3,"Boundary","",,"posterior",-72164.5,0.0000025094
3,"Boundary","",,"posterior",-72159.5,0.0000025094
3,"Boundary","",,"posterior",-72154.5,0.000003409
3,"Boundary","",,"posterior",-72149.5,0.00000322
3,"Boundary","",,"posterior",-72144.5,0.0000026515
