Museum_Number	UCM_Number	Canister	Class	Order	Family	Subfamily	Genus	Species	Element_original	Notes	Last ID revision	include.in.diversity.stats
LACMP23-40115	NSF-19-401	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40116	NSF-19-402	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	m3			y
LACMP23-40117	NSF-19-403	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40118	NSF-19-404	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40119	NSF-19-405	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40120	NSF-19-406	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40121	NSF-19-407	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40122	NSF-19-408	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40123	NSF-19-409	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40124	NSF-19-410	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt P2			y
LACMP23-40125	NSF-19-411	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt P2	juv?		y
LACMP23-40126	NSF-19-412	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper lt tooth			y
LACMP23-40127	NSF-19-413	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper lt tooth			y
LACMP23-40128	NSF-19-414	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper right tooth	juv		y
LACMP23-40129	NSF-19-415	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40130	NSF-19-416	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40131	NSF-19-417	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40132	NSF-19-418	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40133	NSF-19-419	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40134	NSF-19-420	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40135	NSF-19-421	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40136	NSF-19-422	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40137	NSF-19-423	A3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40488	NSF-19-424	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 0	7/29/2019	y
LACMP23-40489	NSF-19-425	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	cf P. maniculatus	lt m1	grade 0, small anteroconid	7/29/2019	y
LACMP23-40490	NSF-19-426	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m1	juv?, grade 0	7/29/2019	y
LACMP23-40491	NSF-19-427	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	juv?, grade 0	7/29/2019	y
LACMP23-40492	NSF-19-428	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m1	grade 0	7/29/2019	y
LACMP23-40493	NSF-19-429	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 0	7/29/2019	y
LACMP23-40494	NSF-19-430	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m2		7/29/2019	y
LACMP23-40495	NSF-19-431	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m2		7/29/2019	y
LACMP23-40496	NSF-19-432	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m2		7/29/2019	y
LACMP23-40497	NSF-19-433	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m2		7/29/2019	y
LACMP23-40498	NSF-19-434	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	cf Reithrodontomys	megalotis	rt m2		7/29/2019	y
LACMP23-40499	NSF-19-435	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m3		7/29/2019	y
LACMP23-40500	NSF-19-436	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt M1	small anteroconid	7/29/2019	y
LACMP23-40501	NSF-19-437	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M1	small anteroconid	7/29/2019	y
LACMP23-40502	NSF-19-438	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	cf P. maniculatus	rt M1	large accessory loph	7/29/2019	y
LACMP23-40503	NSF-19-439	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	cf Reithrodontomys	megalotis	rt M1		7/29/2019	y
LACMP23-40504	NSF-19-440	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M3		7/29/2019	y
LACMP23-40505	NSF-19-441	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	?Peromyscus	sp	lt dentary frag		7/29/2019	y
LACMP23-40506	NSF-19-442	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	?Peromyscus	sp	lt maxilla	larger than Pman	7/29/2019	y
LACMP23-40507	NSF-19-443	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	cf P. californicus	lt maxilla frag	large	2/20/2020	y
LACMP23-40138	NSF-19-444	B2/L2	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	lt M1/M2			y
LACMP23-40139	NSF-19-445	B2/L2	Mammalia	Rodentia	?Geomyidae				molar	juv		y
LACMP23-40140	NSF-19-446	B2/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	lt m1/m2			y
LACMP23-40141	NSF-19-447	B2/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	lt m1/m2			y
LACMP23-40142	NSF-19-448	B2/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	lower lt molar (m2?)			y
LACMP23-40143	NSF-19-449	B2/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	lt M1/M2			y
LACMP23-40144	NSF-19-450	B2/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	?Dipodomys	sp	molar	juv		y
LACMP23-40145	NSF-19-451	B2/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				molar	juv		y
LACMP23-40146	NSF-19-452	B2/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				molar	juv		y
LACMP23-40147	NSF-19-453	B2/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				tooth frag			y
LACMP23-40148	NSF-19-454	B2/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				tooth frag			y
LACMP23-40149	NSF-19-455	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt m3			y
LACMP23-40150	NSF-19-456	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt m1/m2			y
LACMP23-40151	NSF-19-457	B2/L2	Mammalia	Rodentia	Sciuridae				lower molar frag			y
LACMP23-40152	NSF-19-458	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	Neotamias/Tamias	sp	lt P4			y
LACMP23-40153	NSF-19-459	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	?Neotamias/Tamias	sp	lt P4			y
LACMP23-40154	NSF-19-460	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt M1/M2			y
LACMP23-40155	NSF-19-461	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae			rt upper molar frag			y
LACMP23-40156	NSF-19-462	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae			lt upper molar frag			y
LACMP23-40157	NSF-19-463	B2/L2	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt M1/M2			y
LACMP23-40548	NSF-19-464	B2/L2	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	rt c1		2/26/2019	y
LACMP23-40549	NSF-19-465	B2/L2	Mammalia	Carnivora	Canidae		Canis	latrans	lt M1	juv	2/26/2019	y
LACMP23-40550	NSF-19-466	B2/L2	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	lt I3		2/26/2019	n
LACMP23-40551	NSF-19-467	B2/L2	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	rt m2			y
LACMP23-40158	NSF-19-468	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Neotoma	sp	rt m1		5/17/2020	y
LACMP23-40159	NSF-19-469	B2/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Neotoma	sp	molar frag			y
LACMP23-40160	NSF-19-470	B2/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	cf Microtus	sp	rt anterior dentary frag			y
LACMP23-40161	NSF-19-471	B2/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	rt m1		5/17/2020	y
LACMP23-40162	NSF-19-472	B2/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	rt M3			y
LACMP23-40163	NSF-19-473	B2/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40164	NSF-19-474	B2/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40165	NSF-19-475	B2/L2	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	lt M1/M2			y
LACMP23-39835	NSF-19-476	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	partial lt dentary w/ m1	juv?		y
LACMP23-39836	NSF-19-477	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lt dentary frag w/ p4+m2			y
LACMP23-40166	NSF-19-478	B2/L2	Mammalia	Lagomorpha			Sylvilagus	audubonii	rt p3			y
LACMP23-40167	NSF-19-479	B2/L2	Mammalia	Lagomorpha			Sylvilagus	audubonii	lt p3	worn, juv	8/13/2019	y
LACMP23-40168	NSF-19-480	B2/L2	Mammalia	Lagomorpha			Sylvilagus	audubonii	partial rt p3			y
LACMP23-40169	NSF-19-481	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower lt tooth			y
LACMP23-40170	NSF-19-482	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower lt tooth			y
LACMP23-40171	NSF-19-483	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower lt tooth			y
LACMP23-40172	NSF-19-484	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower lt tooth			y
LACMP23-40173	NSF-19-485	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	partial lower rt? tooth			y
LACMP23-40174	NSF-19-486	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower lt tooth			y
LACMP23-40175	NSF-19-487	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	m3			y
LACMP23-40176	NSF-19-488	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	m3			y
LACMP23-40177	NSF-19-489	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lower tooth frag			y
LACMP23-40178	NSF-19-490	B2/L2	Mammalia	Lagomorpha			?Sylvilagus	sp	maxilla frag			y
LACMP23-40179	NSF-19-491	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lt P2			y
LACMP23-40180	NSF-19-492	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lt P2	juv?		y
LACMP23-40181	NSF-19-493	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lt P2			y
LACMP23-40182	NSF-19-494	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper right tooth			y
LACMP23-40183	NSF-19-495	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	partial upper lt tooth			y
LACMP23-40184	NSF-19-496	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper tooth frag			y
LACMP23-40185	NSF-19-497	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper tooth frag			y
LACMP23-40186	NSF-19-498	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper tooth frag			y
LACMP23-40187	NSF-19-499	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper tooth frag			y
LACMP23-40188	NSF-19-500	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	upper tooth frag			y
LACMP23-40189	NSF-19-501	B2/L2	Mammalia	Lagomorpha			Sylvilagus	sp	lt p3 frag			y
LACMP23-40190	NSF-19-502	B2/L2	Mammalia	Lagomorpha			?Sylvilagus	sp	lower tooth frag			y
LACMP23-40191	NSF-19-503	B2/L2	Mammalia	Lagomorpha					tooth frag			y
LACMP23-40192	NSF-19-504	B2/L2	Mammalia	Lagomorpha					tooth frag			y
LACMP23-40193	NSF-19-505	B2/L2	Mammalia	Lagomorpha					tooth frag			y
LACMP23-40194	NSF-19-506	B2/L2	Mammalia	Rodentia	?Cricetidae				maxilla frag	Neotoma?		y
LACMP23-40195	NSF-19-507	B2/L2	Mammalia	?Carnivora					dentary frag			y
LACMP23-40508	NSF-19-508	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m1	grade 0-1	7/29/2019	y
LACMP23-40509	NSF-19-509	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	cf Reithrodontomys	megalotis	lt m1	grade 0	7/29/2019	y
LACMP23-40510	NSF-19-510	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1		7/29/2019	y
LACMP23-40511	NSF-19-511	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 0	7/29/2019	y
LACMP23-40512	NSF-19-512	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m2		7/29/2019	y
LACMP23-40513	NSF-19-513	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m2		7/29/2019	y
LACMP23-40514	NSF-19-514	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt M1		7/29/2019	y
LACMP23-40515	NSF-19-515	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M2		7/29/2019	y
LACMP23-40516	NSF-19-516	B3/L2	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M2		7/29/2019	y
LACMP23-40196	NSF-19-517	B3/L2	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	upper molar			y
LACMP23-40197	NSF-19-518	B3/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				tooth frag			y
LACMP23-40198	NSF-19-519	B3/L2	Mammalia	Rodentia	Geomyidae/Heteromyidae				tooth frag			y
LACMP23-40199	NSF-19-520	B3/L2	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus 	sp	rt m3			y
LACMP23-40200	NSF-19-521	B3/L2	Mammalia	Rodentia	Scuiridae	Xerinae	Otospermophilus	?beecheyi	lt dentary frag w/ m3			y
LACMP23-40201	NSF-19-522	B3/L2	Mammalia	Rodentia	Scuiridae	Xerinae	Otospermophilus	?beecheyi	rt p4			y
LACMP23-40202	NSF-19-523	B3/L2	Mammalia	Rodentia	Scuiridae	Xerinae	Otospermophilus	?beecheyi	rt m1/m2			y
LACMP23-40203	NSF-19-524	B3/L2	Mammalia	Rodentia	Scuiridae				upper tooth frag			y
LACMP23-40204	NSF-19-525	B3/L2	Mammalia	Rodentia	Scuiridae				lower lt molar frag			y
LACMP23-40205	NSF-19-526	B3/L2	Mammalia	Rodentia	?Sciuridae				tooth frag			y
LACMP23-40206	NSF-19-527	B3/L2	Mammalia	Rodentia	?Sciuridae				tooth frag			y
LACMP23-40207	NSF-19-528	B3/L2	Mammalia	Rodentia	?Geomyidae				molar frag			y
LACMP23-40208	NSF-19-529	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	rt dentary frag w/ p4			y
LACMP23-40209	NSF-19-530	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3			y
LACMP23-40210	NSF-19-531	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	rt p3	worn	8/13/2019	y
LACMP23-40211	NSF-19-532	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	rt p3			y
LACMP23-40212	NSF-19-533	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	rt p3 frag	worn	8/13/2019	y
LACMP23-40213	NSF-19-534	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40214	NSF-19-535	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40215	NSF-19-536	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40216	NSF-19-537	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40217	NSF-19-538	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40218	NSF-19-539	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth	juv?		y
LACMP23-40219	NSF-19-540	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40220	NSF-19-541	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40221	NSF-19-542	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth	juv?		y
LACMP23-40222	NSF-19-543	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	m3			y
LACMP23-40223	NSF-19-544	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40224	NSF-19-545	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40225	NSF-19-546	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40226	NSF-19-547	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40227	NSF-19-548	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40228	NSF-19-549	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40229	NSF-19-550	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper rt tooth			y
LACMP23-40230	NSF-19-551	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt P2			y
LACMP23-40231	NSF-19-552	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40232	NSF-19-553	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40233	NSF-19-554	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40234	NSF-19-555	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40235	NSF-19-556	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40236	NSF-19-557	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40237	NSF-19-558	B3/L2	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40238	NSF-19-559	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40239	NSF-19-560	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40240	NSF-19-561	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40241	NSF-19-562	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40242	NSF-19-563	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40243	NSF-19-564	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40244	NSF-19-565	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40245	NSF-19-566	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40246	NSF-19-567	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40247	NSF-19-568	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40248	NSF-19-569	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40249	NSF-19-570	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40250	NSF-19-571	B3/L2	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40251	NSF-19-572	A3/L3	Mammalia	Carnivora	Mustelidae		Mustela	frenata	lt P2			y
LACMP23-40517	NSF-19-573	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m1	grade 2, ~ Pman sized (~2mm)	7/29/2019	y
LACMP23-40518	NSF-19-574	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m1	grade 0	7/29/2019	y
LACMP23-40519	NSF-19-575	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 0	7/29/2019	y
LACMP23-40520	NSF-19-576	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 0	7/29/2019	y
LACMP23-40521	NSF-19-577	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m1	grade 1-2, ~Pman sized	7/29/2019	y
LACMP23-40522	NSF-19-578	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	cf Onychomys	torridus	rt m1	intermediate size b/w Pman and Pcali; high crowned w/ re-entrant spaces >> Peromyscus	7/29/2019	y
LACMP23-40523	NSF-19-579	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m2		7/29/2019	y
LACMP23-40524	NSF-19-580	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m2		7/29/2019	y
LACMP23-40525	NSF-19-581	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt m3		7/29/2019	y
LACMP23-40526	NSF-19-582	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	?Peromyscus	sp	molar frag		7/29/2019	y
LACMP23-40527	NSF-19-583	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	cf Onychomys	torridus	lt M1	~Pman sized	7/29/2019	y
LACMP23-40528	NSF-19-584	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt M1	Intermediate size b/w Pman and Pcali 	7/29/2019	y
LACMP23-40529	NSF-19-585	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M1	covered accessory loph	7/29/2019	y
LACMP23-40530	NSF-19-586	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	cf P. maniculatus	rt M1	prominent accessory loph	7/29/2019	y
LACMP23-40531	NSF-19-587	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	cf Onychomys	torridus	rt M1		7/29/2019	y
LACMP23-40532	NSF-19-588	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt M2		7/29/2019	y
LACMP23-40533	NSF-19-589	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt M2		7/29/2019	y
LACMP23-40534	NSF-19-590	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	rt M2	>> than Pman	7/29/2019	y
LACMP23-40535	NSF-19-591	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Peromyscus	sp	lt m2		7/29/2019	y
LACMP23-40553	NSF-19-592	B2/L3	Mammalia	Carnivora	Canidae	Caninae	Canis	latrans	rt dp2		8/2/2019	y
LACMP23-40554	NSF-19-593	B2/L3	Mammalia	Carnivora	Canidae	Caninae	Urocyon	cinereoargenteus	rt M1	juv	8/2/2019	y
LACMP23-40555	NSF-19-594	B2/L3	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	lt P4		8/2/2019	y
LACMP23-40556	NSF-19-595	B2/L3	Mammalia	Carnivora					premolar frag		8/2/2019	y
LACMP23-40552	NSF-19-596	B2/L3	Mammalia	Carnivora	Canidae	Caninae	Canis	latrans	lt? m3		8/2/2019	y
LACMP23-40557	NSF-19-597	B2/L3	Mammalia	Carnivora	Mephitidae		Mephitis	mephitis	lt P3	Pit wear?	8/2/2019	y
LACMP23-40558	NSF-19-598	B2/L3	Mammalia	Carnivora					C1/c1 frag		8/2/2019	y
LACMP23-40559	NSF-19-599	B2/L3	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	lt I3		8/2/2019	n
LACMP23-40560	NSF-19-600	B2/L3	Mammalia	Carnivora	?Mustelidae		?Mustela	frenata	upper M1 frag?		8/2/2019	y
LACMP23-40561	NSF-19-601	B2/L3	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	rt P2		8/2/2019	y
LACMP23-40562	NSF-19-602	B2/L3	Mammalia	Carnivora	Mustelidae	Mustelinae	Mustela	frenata	rt P2		8/2/2019	y
	XXXX								tooth 	Do not catalog		y
LACMP23-40252	NSF-19-604	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	parital lt m1			
LACMP23-40253	NSF-19-605	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	rt M2			y
LACMP23-40254	NSF-19-606	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	rt M2			y
LACMP23-40255	NSF-19-607	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	rt m3			y
LACMP23-40256	NSF-19-608	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	lt m1 frag			y
LACMP23-40257	NSF-19-609	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40258	NSF-19-610	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40259	NSF-19-611	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40260	NSF-19-612	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
