"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-61869.5,0
3,"Boundary","",,"posterior",-61864.5,0
3,"Boundary","",,"posterior",-61859.5,0
3,"Boundary","",,"posterior",-61854.5,0
3,"Boundary","",,"posterior",-61849.5,4.735e-8
3,"Boundary","",,"posterior",-61844.5,0
3,"Boundary","",,"posterior",-61839.5,0
3,"Boundary","",,"posterior",-61834.5,0
3,"Boundary","",,"posterior",-61829.5,0
3,"Boundary","",,"posterior",-61824.5,4.735e-8
3,"Boundary","",,"posterior",-61819.5,9.47e-8
3,"Boundary","",,"posterior",-61814.5,0
3,"Boundary","",,"posterior",-61809.5,0
3,"Boundary","",,"posterior",-61804.5,0
3,"Boundary","",,"posterior",-61799.5,4.735e-8
3,"Boundary","",,"posterior",-61794.5,0
3,"Boundary","",,"posterior",-61789.5,0
3,"Boundary","",,"posterior",-61784.5,4.735e-8
3,"Boundary","",,"posterior",-61779.5,0
3,"Boundary","",,"posterior",-61774.5,0
3,"Boundary","",,"posterior",-61769.5,1.4204e-7
3,"Boundary","",,"posterior",-61764.5,0
3,"Boundary","",,"posterior",-61759.5,0
3,"Boundary","",,"posterior",-61754.5,4.735e-8
3,"Boundary","",,"posterior",-61749.5,4.735e-8
3,"Boundary","",,"posterior",-61744.5,4.735e-8
3,"Boundary","",,"posterior",-61739.5,0
3,"Boundary","",,"posterior",-61734.5,0
3,"Boundary","",,"posterior",-61729.5,0
3,"Boundary","",,"posterior",-61724.5,4.735e-8
3,"Boundary","",,"posterior",-61719.5,0
3,"Boundary","",,"posterior",-61714.5,4.735e-8
3,"Boundary","",,"posterior",-61709.5,0
3,"Boundary","",,"posterior",-61704.5,0
3,"Boundary","",,"posterior",-61699.5,4.735e-8
3,"Boundary","",,"posterior",-61694.5,0
3,"Boundary","",,"posterior",-61689.5,0
3,"Boundary","",,"posterior",-61684.5,0
3,"Boundary","",,"posterior",-61679.5,0
3,"Boundary","",,"posterior",-61674.5,4.735e-8
3,"Boundary","",,"posterior",-61669.5,0
3,"Boundary","",,"posterior",-61664.5,0
3,"Boundary","",,"posterior",-61659.5,0
3,"Boundary","",,"posterior",-61654.5,4.735e-8
3,"Boundary","",,"posterior",-61649.5,0
3,"Boundary","",,"posterior",-61644.5,0
3,"Boundary","",,"posterior",-61639.5,4.735e-8
3,"Boundary","",,"posterior",-61634.5,4.735e-8
3,"Boundary","",,"posterior",-61629.5,4.735e-8
3,"Boundary","",,"posterior",-61624.5,4.735e-8
3,"Boundary","",,"posterior",-61619.5,9.47e-8
3,"Boundary","",,"posterior",-61614.5,4.735e-8
3,"Boundary","",,"posterior",-61609.5,0
3,"Boundary","",,"posterior",-61604.5,0
3,"Boundary","",,"posterior",-61599.5,0
3,"Boundary","",,"posterior",-61594.5,4.735e-8
3,"Boundary","",,"posterior",-61589.5,0
3,"Boundary","",,"posterior",-61584.5,0
3,"Boundary","",,"posterior",-61579.5,0
3,"Boundary","",,"posterior",-61574.5,0
3,"Boundary","",,"posterior",-61569.5,4.735e-8
3,"Boundary","",,"posterior",-61564.5,0
3,"Boundary","",,"posterior",-61559.5,4.735e-8
3,"Boundary","",,"posterior",-61554.5,0
3,"Boundary","",,"posterior",-61549.5,4.735e-8
3,"Boundary","",,"posterior",-61544.5,9.47e-8
3,"Boundary","",,"posterior",-61539.5,0
3,"Boundary","",,"posterior",-61534.5,0
3,"Boundary","",,"posterior",-61529.5,4.735e-8
3,"Boundary","",,"posterior",-61524.5,4.735e-8
3,"Boundary","",,"posterior",-61519.5,0
3,"Boundary","",,"posterior",-61514.5,9.47e-8
3,"Boundary","",,"posterior",-61509.5,4.735e-8
3,"Boundary","",,"posterior",-61504.5,0
3,"Boundary","",,"posterior",-61499.5,0
3,"Boundary","",,"posterior",-61494.5,0
